"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOBP NEGATIVE REGULATION OF PHOSPHORYLATION"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION"	"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION"	"DUSP1/SPRY2/SMAD7/GPRC5A/PPIA/PRKDC/PTPRB/HHEX/WASHC1/CADM1/SNCA/SFN/AIDA/INHBA/RASIP1/PPP2R5A/LYN/CEP43/DBNDD1/IGFBP3/TRIB1/ENPP1/PTPN22/CDKN2A/WARS1/DUSP3/SH3BP5L/CD109/ABL1/GSKIP/PTPN1/ZBED3/BDKRB1/SLC8A1/CBLB/CDKN2D/YWHAG/TERF2IP/AGT/GADD45A/SPRY4/UBASH3B/APC/PRKCZ/GBA1/NIBAN1/DGKQ/CDKN1B/HEG1/ANGPT1/DVL1/PDPK1/CALM3/PPARG/DUSP10/SOCS3/SPRY1/CDKN1C/DUSP22/SPRED2/DNAJC3/SMPD1/HGF/CTDSPL/MYADM/SPAG9/CTDSP2/RASSF2/APOE/SPRED1/HNRNPU/DMD/MIDN/RABGEF1/PARD3/TRIB2/MAPT/PKIA/XDH/CNKSR3/GNAQ/PRKAG2/TAF7/CDKN1A/PTEN/LRP6/CTDSP1/PRR5L/DBNDD2/ERRFI1/PARP14/SEMA4D/NTF3/SFRP1/DRD2/DUSP16/TSG101/ZFYVE28/THY1/SIRT2/IL1B/FKBP8/BDKRB2/SORL1/PPP2CA/LATS2/SH3BP5/SH3GL2/ARRB2/SMCR8/MIR138-1/SIRPA/RUBCN/CHMP6/SOCS1/DEPTOR/PRKAR2B/CEBPA/SIRT1/PDE4D/NTRK3/C9orf72/CEP85/MICAL1/KIRREL1/IPO5/HYAL2/CIB1/PIK3IP1/ATG14/PAQR3/DNAJA1/TMED2/SLC8A3/ITGB1BP1/AKT1S1/RGS14/HEXIM2/TGFB1/RGS2/BAK1/PKIG/CALM2/CDK5RAP1/TARDBP/NR2F2/PIK3CB/SLIT2/PTPRO/PTPRC/DAB2IP/MYOCD/PAK2/GCKR/PRKN/GSTP1/INPP5J/ROCK1/PTPRJ/PARD6A/TESK1/IRAK3/CHP1/UCHL1/TRIB3/PIBF1/WWTR1/CDKN2C/PRKAR1B/PTK6/PRKAR1A/HEXIM1/ANKLE2/SNX6/BMP2/VPS25/TSC2/MACROH2A1/INPP5K/OCLN/RTRAF/PRKCD/HIPK3/HSPB1/PARK7/MEN1/IPO7/PTPN6/QARS1/TFAP4/GGNBP2/CORO1C/PPP2R5D/PDCD4/GPD1L/FBLN1/PLK1/TRIM27/PTPN2/LRRK2/PSEN1/PYCARD/DUSP7/ZNF675/DUSP6/CAMK2N1/PRDX3/NF1/PLPP3/RACK1/PID1/DYNLL1/PWP1/PPP1R15B/PKN1/INPP5F/NNT/IRS2/PPP2R1A/INCA1/DNAJC10/TRAF3IP1/AKT1/RB1/ENG/ADAR/NF2/DKK1/EIF4G1/NCK2/SOCS4/CAMK2N2/DUSP19/MAPK8IP1/DMTN/EPHA1/ADNP/TARBP2/PTPN13/LRRK1/BAX/GRB10/SOCS5/MVP/IMPACT/PPM1F/NPRL2/SFRP2/CALM1/CBL/PRKAR2A/PPM1E/PRKRIP1/ADARB1/CADM4/STK38/INHA/PBK/RGN/CACTIN/MIR27B/NCK1/PRNP/EPHB2/LATS1/CRKL/PIP5KL1/ZC3H12A/NPM1/CDK5RAP3/CDKN2B/LRP5/DTNBP1/CAV1/IBTK/PTPRQ/ZGPAT/INSM1/SRCIN1/MLXIPL/PKIB/CHRNA7/CEACAM1/NPPA/PAX6/ACP4/FOXA2/KLHL31/SPRY3/CAV3/TTC36/SPINK1"	"2/111"	"290/22019"	0.434059126854879	"APOE/AGT"	2	292	1.36806461634048	0.660872184699737
"GOBP NEGATIVE REGULATION OF PLATELET ACTIVATION"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION"	"GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION"	"THBD/UBASH3B/SERPINE2/PRKG1/PDGFA/APOE/CD9/PDGFRA/SH2B3/PRKCD/ALOX12/NOS3/C1QTNF1/ADAMTS18/CEACAM1/PDGFB"	"2/111"	"14/22295"	0.00288467553686634	"APOE/PDGFA"	2	16	28.6936936936937	0.465875099203914
"GOBP NEGATIVE REGULATION OF PROTEIN DEPHOSPHORYLATION"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION"	"PPP1R15A/FKBP1A/PPP4R4/MASTL/LGALS3/PTPA/ROCK1/ROCK2/FKBP1B/SWAP70/BOD1/GSK3B/ARPP19/ENSA/YWHAE/STYXL1/PPP1R8/YWHAB/IKBKB/CRY2/TIPRL/MFHAS1/MGAT5/PPP1R16B/TNF/NCKAP1L/PPP1R1B"	"1/112"	"26/22283"	0.127589410618855	"NCKAP1L"	1	27	7.65212912087912	0.516996248033809
"GOBP NEGATIVE REGULATION OF PROTEIN LOCALIZATION"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION"	"ABI3/DCLK2/UCP2/F2RL1/CD200/WNK4/MRAP2/RIPOR2/PPP2R5A/ABHD17A/ADTRP/RHOQ/CD36/F2R/ABHD17B/FERMT1/ERLEC1/ACVR1C/PDE8B/LRRC15/ANGPT1/UFM1/GNAZ/CORO2B/RAB11FIP5/SIN3A/REST/UBAC2/PICALM/TMEM59/PIM3/FLCN/APOE/MIDN/INSIG1/MAPT/PKIA/SREBF1/DCLK1/NR1H3/BARD1/PKDCC/NUMB/LZTS2/ADRA2A/TTBK2/SNX3/UBE2J1/SFRP1/DRD2/SVIP/MAGED1/MTOR/PSMD9/IL1B/NEO1/GDI1/ACTN2/LATS2/RSAD2/FOXO1/SUFU/CDK9/FZD9/LYPLA1/RAB11FIP1/ABHD17C/SIRT6/FRMD4A/DNAJA1/TMED2/ITGB1BP1/UBXN2B/TGFB1/MAP1A/PKIG/POLR1A/SP100/PPFIA1/IL12A/TMEM98/PRKN/TP53INP2/TMBIM1/TXN/ASTN2/AP2M1/VPS35/SIRT4/LYPD1/GOPC/CHP1/ROCK2/CDK5/APOD/ARF6/SYTL4/CCN3/DPH3/NDFIP1/MDFIC/RHBDF2/ENY2/FKBP1B/OS9/GBP1/OTUD7B/NDUFAF2/GHRL/MACROH2A1/INPP5K/YWHAZ/ERP29/RANGAP1/PARK7/UBE2G2/SUMO1/HMGCR/NDFIP2/BTF3/PTPN11/COMMD1/LRRK2/NSFL1C/GDI2/WNK3/RAB11FIP3/LEPROT/SAPCD2/INPP5E/DERL2/NF1/PID1/GPM6B/IRS1/HECTD1/GSK3B/RAB23/WNK1/AKT1/TERF1/SERGEF/PPP3CA/RHBDF1/CLDN18/ILRUN/CABP1/DMTN/JAGN1/LMAN1/TRIM29/PFKL/DAB2/YOD1/MARK3/PPM1F/LZTFL1/FBXO4/PIAS4/BMP8A/KLF7/SNX12/GRIPAP1/TAX1BP3/CSK/INHBB/RNF4/CLTC/ANKRD13A/SNX33/LATS1/HADH/C11orf65/VCP/CTNNA1/BCL2L1/NEDD4L/MFHAS1/MIR199A1/CYP51A1/WWP2/BAG4/DRD4/DERL3/KCNE1/CAV3/CHGA/KCNB1/IL12B"	"2/111"	"187/22122"	0.246644978580832	"PDE8B/APOE"	2	189	2.13152189622778	0.553350177318174
"GOBP NEGATIVE REGULATION OF PROTEIN MODIFICATION PROCESS"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS"	"DUSP1/SOX4/SPRY2/SMAD7/GPRC5A/FRY/PPIA/PRKDC/PTPRB/HHEX/USP44/PPP1R15A/CADM1/SNCA/SFN/AIDA/RASIP1/HSPA1A/LYN/DTX3L/FKBP1A/CEP43/DBNDD1/IGFBP3/TRIB1/ENPP1/PTPN22/CDKN2A/WARS1/DUSP3/SH3BP5L/BEX1/BEX4/CD109/ABL1/GSKIP/PTPN1/ZBED3/BDKRB1/DCUN1D3/SLC8A1/CBLB/YWHAG/TERF2IP/AGT/PPP4R4/HDAC6/GADD45A/SPRY4/UBASH3B/HSPA1B/APC/PRKCZ/GBA1/NIBAN1/DGKQ/CDKN1B/HEG1/ANGPT1/DVL1/PDPK1/CALM3/PPARG/DUSP10/SOCS3/TNFAIP3/ATP2B4/SPRY1/CDKN1C/DUSP22/BRCA1/SPOPL/SPRED2/TSPO/DNAJC3/SMPD1/HGF/CTDSPL/ADGRB1/BAG2/MYADM/KLF15/SPAG9/FLCN/CTDSP2/RASSF2/APOE/SPRED1/MINAR1/DMD/RABGEF1/PARD3/OXR1/HDAC8/TRIB2/MAPT/PKIA/XDH/CNKSR3/GNAQ/PRKAG2/BEX2/TAF7/CDKN1A/G6PD/PTEN/SVBP/LRP6/CTDSP1/PRR5L/CEP63/SQSTM1/DBNDD2/ERRFI1/PARP14/SEMA4D/NTF3/SFRP1/FBXO5/TAF1/DRD2/DUSP16/TSG101/ZFYVE28/MAD2L2/MARCHF7/THY1/SIRT2/IL1B/MASTL/FKBP8/BDKRB2/SORL1/PPP2CA/LATS2/SH3BP5/SH3GL2/GCLC/ARRB2/SMCR8/MIR138-1/SIRPA/CHMP6/SOCS1/DEPTOR/PRKAR2B/CEBPA/SIRT1/PDE4D/NTRK3/C9orf72/CEP85/DBI/RPS7/RPS3/MICAL1/KIRREL1/IPO5/HYAL2/GTPBP4/CIB1/LGALS3/UFL1/ISG15/ATG14/PRKAA2/PAQR3/DNAJA1/TMED2/SLC8A3/ITGB1BP1/CTNNB1/AKT1S1/RGS14/HEXIM2/TGFB1/UBE2B/PTPA/RGS2/BAK1/PKIG/CALM2/CDK5RAP1/TARDBP/NR2F2/PIK3CB/SLIT2/CRTAP/PTPRO/PLAA/PTPRC/PIAS3/DAB2IP/MYOCD/PAK2/FYN/GNL3L/PRKN/GSTP1/INPP5J/ROCK1/PTPRJ/HDAC2/CDYL/PARD6A/TESK1/RPL11/IRAK3/CHP1/UCHL1/ROCK2/TRIB3/PIBF1/CDK5/RPL5/WWTR1/PRKAR1B/LIMK1/PTK6/PRKAR1A/HEXIM1/COPS9/FKBP1B/SNX6/SWAP70/BMP2/VPS25/OGT/TSC2/MACROH2A1/INPP5K/OCLN/RTRAF/PRKCD/HIPK3/ARRB1/PER2/HSPB1/PARK7/MEN1/IPO7/PTPN6/QARS1/TFAP4/GGNBP2/RPL23/CORO1C/PPP2R5D/PDCD4/GPD1L/TBC1D24/FBLN1/PLK1/TRIM27/PTPN2/HMG20B/LRRK2/BOD1/USP4/PRMT3/PSEN1/VPS28/PYCARD/U2AF2/DUSP7/ZNF675/DUSP6/CAMK2N1/HMG20A/NF1/PLPP3/RACK1/PID1/PRKAA1/PWP1/PPP1R15B/PKN1/INPP5F/NNT/MAD2L1/PPP2R1A/INCA1/DNAJC10/MARCHF6-DT/GSK3B/WNK1/TRAF3IP1/AKT1/RB1/ENG/ARPP19/ADAR/ENSA/NF2/DKK1/EIF4G1/NCK2/SOCS4/CAMK2N2/CRY1/P3H1/NCOA7/DUSP19/MAPK8IP1/TRIM44/DMTN/EPHA1/YWHAE/STYXL1/ADNP/TARBP2/PTPN13/LRRK1/SET/BAX/PPP1R8/SH3RF2/SOCS5/MVP/IMPACT/RELA/PPM1F/BAG5/SFRP2/CALM1/YWHAB/CAMLG/CBL/PRKAR2A/TRIM21/PPM1E/TPPP/PRKRIP1/BEX3/PRKCE/N4BP1/ADARB1/CADM4/STK38/PBK/SIRT7/RGN/SENP2/NXN/CACTIN/MIR27B/NCK1/IKBKB/PRNP/PARP10/PINX1/ATG5/EPHB2/LATS1/SNTA1/CRY2/CRKL/PIP5KL1/ZC3H12A/NPM1/CDK5RAP3/LRP5/UBXN1/TIPRL/DTNBP1/CAV1/MFHAS1/GPS2/MGAT5/IBTK/PTPRQ/IVNS1ABP/CAPN3/ZGPAT/INSM1/SRCIN1/PPP1R16B/MLXIPL/PKIB/CHRNA7/TNF/CEACAM1/NCKAP1L/NPPA/PAX6/ACP4/HINT2/PRKCG/KLHL31/PPP1R1B/SPRY3/CAV3/TTC36/SPINK1"	"3/110"	"391/21918"	0.319372213019408	"NCKAP1L/APOE/AGT"	3	394	1.52880725412695	0.604436864093371
"GOBP NEGATIVE REGULATION OF PROTEIN SECRETION"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION"	"UCP2/F2RL1/CD200/ADTRP/F2R/ACVR1C/PDE8B/GNAZ/RAB11FIP5/REST/PIM3/APOE/MIDN/SREBF1/NR1H3/ADRA2A/SFRP1/DRD2/PSMD9/IL1B/NEO1/RSAD2/FOXO1/RAB11FIP1/FRMD4A/IL12A/PRKN/SIRT4/SYTL4/CCN3/DPH3/RHBDF2/ENY2/FKBP1B/NDUFAF2/GHRL/ERP29/HMGCR/PTPN11/RAB11FIP3/IRS1/SERGEF/PPP3CA/RHBDF1/JAGN1/PFKL/BMP8A/KLF7/INHBB/HADH/MIR199A1/CYP51A1/DRD4/CHGA/KCNB1/IL12B"	"2/111"	"54/22255"	0.0324899446340964	"PDE8B/APOE"	2	56	7.42575909242576	0.51442749277187
"GOBP NEGATIVE REGULATION OF PROTEIN SERINE THREONINE KINASE ACTIVITY"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY"	"DUSP1/SPRY2/HHEX/AIDA/RASIP1/LYN/PTPN22/CDKN2A/ABL1/PTPN1/SLC8A1/AGT/GADD45A/SPRY4/APC/GBA1/CDKN1B/HEG1/PPARG/DUSP10/SPRY1/CDKN1C/SMPD1/APOE/PKIA/CDKN1A/PTEN/LRP6/DUSP16/IL1B/SORL1/LATS2/PRKAR2B/CEBPA/SIRT1/IPO5/HYAL2/PAQR3/DNAJA1/SLC8A3/RGS14/HEXIM2/RGS2/PKIG/CDK5RAP1/NR2F2/PIK3CB/DAB2IP/MYOCD/GSTP1/PTPRJ/TESK1/IRAK3/UCHL1/PRKAR1B/PRKAR1A/HEXIM1/BMP2/MACROH2A1/INPP5K/PRKCD/HIPK3/MEN1/IPO7/TFAP4/PDCD4/PLK1/PYCARD/DUSP7/ZNF675/NF1/INCA1/AKT1/RB1/DUSP19/MAPK8IP1/PRKAR2A/STK38/LATS1/CDK5RAP3/LRP5/PKIB/NPPA/SPRY3/CAV3"	"2/111"	"83/22226"	0.0686070801674633	"APOE/AGT"	2	85	4.82492130684902	0.51442749277187
"GOBP NEGATIVE REGULATION OF PROTEOLYSIS"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS"	"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS"	"SERPINB2/THBS1/TIMP3/PTPN3/HIPK2/SNCA/SFN/USP38/SERPINB8/TP53/SERPINE1/CARD8/PLAU/CDKN2D/HDAC6/SH3RF1/RYBP/DHCR24/SERPINE2/RPS6KA1/ANXA8/SERPINB9/OPHN1/RPS6KA3/PIH1D1/SERPINH1/KLF4/RFFL/SERPINB10/HGF/BIN1/SRC/CST3/SERPINF1/TIMP2/PICALM/CSTA/IFI6/PCID2/LAMTOR5/DNAJB6/TLK2/SPOCK1/GAS1/CLN8/NR1H3/STYX/MDM2/RECK/GAS6/SERPINI1/TM4SF20/TAF1/FNIP1/MARCHF7/SVIP/SERPINB1/PLAUR/GABARAPL2/SORL1/MTM1/SUFU/DNAJC1/AQP11/ECM1/RPS7/IGBP1/NOP53/RNF34/USP25/TIMP4/SERPINE3/WAC/MAP1A/ANXA8L1/CTSZ/TRIM39/TRIAP1/F8A1/CCAR2/VEGFA/NR1H2/TMEM98/PAK2/CAAP1/GPX1/ROCK1/IL1R2/SIRT4/NOL3/CAST/PDCL3/RPL11/ARL6IP1/PSMF1/CDK5/RPL5/CD44/ALAD/QRICH2/CSTB/PSME3IP1/OGT/EPHA4/SMARCC1/MAP2K5/SPOCK2/XIAP/PARK7/IFI16/UCHL5/RPL23/EFNA1/BAG6/FHIT/CSNK2A1/LRRK2/PSEN1/CSNK2A2/CARD16/SERPING1/EIF3H/SERPINB7/DDRGK1/SGTA/AQP1/AKT1/PHF20L1/CLN3/TAF9/LRP1/BCL2L12/NAIP/PRMT6/BAG5/USP9X/HFE/CAMLG/DDX3X/PANO1/PML/SNX12/TRIM21/GIPC1/N4BP1/USP7/SERPINB6/GLG1/PBK/LRIG2/PLAT/GAPDH/PRNP/USP14/SIAH2/UBXN1/CHAC1/LAMP3/MMP9/HSP90AB1/MIR199A1/USP47/RAF1/VTN/TIMP1/SHH/WNT1/TNF/SERPIND1/SPINK5/DPEP1/ACP4/FETUB/SERPINA6/PRKCG/LTF/SERPINB12/TTC36/CST1/SERPINF2/SERPINA1"	"1/112"	"180/22129"	0.600759255961391	"CSTA"	1	181	1.09766865079365	0.733965966912684
"GOBP NEGATIVE REGULATION OF REGULATED SECRETORY PATHWAY"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY"	"GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY"	"IL13RA2/RAP1B/CBARP/RAP1BL/REST/RABGEF1/ADRA2A/HLA-F/BRAF/STXBP3/FOXF1/BCR/LGALS9/RAP1A/NOTCH1/GNAI2/FMR1/CEACAM1/NCKAP1L"	"1/112"	"18/22291"	0.0915677073792822	"NCKAP1L"	1	19	11.0570436507937	0.51442749277187
"GOBP NEGATIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS"	"A2M/SERPINB2/WFDC1/GREM1/SPP1/DUSP1/ROBO2/SEMA7A/THBS1/F2RL1/PTGIS/SMAD3/CD200/CCL2/PRKDC/THBD/NBL1/SEMA3E/SEMA3F/SEMA3D/USP38/FNDC4/SEMA3A/ADORA1/ACP5/CYLD/MICB/LYN/ADTRP/TEK/C5/SERPINE1/GRN/TRIB1/TRIM45/PLXNA3/TAFA5/FURIN/PROS1/RORA/MYOZ1/PTPN22/CARD8/IER3/DUSP3/RIN3/PLAU/CD109/ISL1/NFKB1/NT5E/HDAC6/UBASH3B/TNFAIP6/FAP/GBA1/SERPINE2/NRP1/DVL1/PPARG/DUSP10/SERPINB9/SOCS3/DPP4/TNFAIP3/TAFA3/IL33/RIOK3/NMI/ADA/SEMA6A/GPR17/CNTNAP2/LDLR/MMP12/PRKG1/KREMEN1/PDGFA/SEMA6D/METRNL/KLF4/TSPAN6/HGF/SRC/PARP1/APOE/RABGEF1/CORO1B/GRAMD4/MDK/GATA3/HLA-E/DTX4/CTNNA2/PTEN/GRID2/NR1H3/PRDX2/STAT2/CEP63/USP18/OAS1/OAS3/SUSD4/PARP14/FGF2/FBXL2/SEMA4D/ROBO1/C1QTNF12/HLA-B/DRD2/SEMA4G/CYP19A1/TYRO3/WNT5A/HLA-F/SIRT2/RNF26/ATG12/YTHDF3/DCST1/PLAUR/NEO1/MICA/ARRB2/MIR138-1/NENF/SIRPA/F12/ANXA2/CD9/BACE1/MVK/YTHDF2/BANF1/GIGYF2/SELENOS/SLIT1/CRK/ISG15/RPS19/ZFP36/TGFB1/EDN1/TRAFD1/SLC39A8/USP15/SLIT2/MKKS/STAT3/PTPRO/RAB7B/PTPRC/NR1D2/LRFN5/NR1H2/MKRN2/CPTP/MUL1/GPATCH3/FYN/FOXF1/CASK/BCR/SIGIRR/HLA-A/GPX1/GSTP1/AURKB/MACIR/PDGFRA/NLRP3/VPS35/SEMA4A/LGALS9/ARG2/TRIM65/GPER1/SEMA6C/ZDHHC12/C1QTNF3/SH2B3/IRAK3/LPCAT3/AHR/WNT3/ERBIN/CCN3/NPLOC4/PTPRS/ZDHHC18/NDFIP1/RHBDF2/CERS2/PHLDB2/PTGER4/RYK/USF1/RGMA/GHRL/EPHA4/YES1/YWHAZ/CLASP2/GP1BA/CSNK1A1/PRKCD/SEC14L1/NLRC3/ALOX12/IFI16/CHD8/SEMA5A/PTPN6/NT5C2/NLRC5/HSPA8/PTPN2/PLK2/GFER/SLC12A2/SAMHD1/EXTL3/FGR/SEMA3B/CARD16/SERPING1/SHARPIN/UBQLN1/INPP5F/C1QBP/TRIM11/TRAF3IP1/PPARA/AKT1/RB1/ADAR/ASH1L/GRIN3A/TNFRSF1B/ARNT/NOS3/NR1D1/ILRUN/METTL3/FAM3A/PCBP2/MAPK7/ELF4/AJAP1/NOTCH1/TARBP2/CGAS/SLAMF8/OTULIN/UFD1/SOCS5/PPARD/ST6GAL1/GIT1/UCN/ITCH/LYAR/TKFC/FOXP3/SEMA3C/WNT4/TRIM38/TNFRSF1A/SEMA4C/SOD1/SEMA4B/NFKBIL1/TRIM21/SEMA4F/RNF125/TTLL12/BBS4/HLA-G/RTN4RL1/PPM1B/MAPK14/PBK/RTN4R/SYT11/PLCG1/LRIG2/FEM1A/PLAT/CNOT7/CACTIN/EIF4E2/DDT/MAPKBP1/ATG5/PPP6C/DHX58/CLASP1/IL20RB/TFPI/BBS2/FXR1/C1QTNF1/MFHAS1/MIR199A1/EPPK1/MIR590/GPS2/PSMB4/VTN/PSMA1/NLRX1/CLDN3/SLC6A3/IL10RA/NLRP6/SPX/TRIM31/CHRNA7/TNF/ENPP3/ADAMTS18/CX3CL1/CEACAM1/CD96/PADI2/WNT3A/ALOX5/KLRD1/PDGFB/APOA1/SPINK5/SMPDL3B/HLA-DRB1/MEFV/C5AR2/IL22RA1/ANGPT2/FGB/PLA2G10/SEMA3G/FGL2/IRGM/SEMA6B/ADORA2A/HAVCR2/CD200R1/GPR18/ELANE/KIAA0319/LTF/LEP/PROC/TNR/SERPINF2/NR1H4/IL12B/CLEC12B"	"2/111"	"357/21952"	0.542444124951331	"APOE/PDGFA"	2	359	1.10793146087264	0.716114927898964
"GOBP NEGATIVE REGULATION OF RESPONSE TO WOUNDING"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING"	"SERPINB2/WFDC1/SPP1/THBS1/SMAD3/THBD/ADTRP/SERPINE1/TAFA5/PROS1/MYOZ1/PLAU/CD109/UBASH3B/FAP/SERPINE2/IL33/PRKG1/KREMEN1/PDGFA/APOE/MDK/PTEN/FGF2/PLAUR/NEO1/F12/ANXA2/CD9/CRK/EDN1/STAT3/CASK/PDGFRA/SH2B3/PTPRS/CERS2/PHLDB2/USF1/RGMA/EPHA4/CLASP2/GP1BA/PRKCD/ALOX12/PTPN6/SLC12A2/EXTL3/SERPING1/INPP5F/NOS3/AJAP1/GIT1/WNT4/RTN4RL1/RTN4R/LRIG2/PLAT/CLASP1/TFPI/C1QTNF1/EPPK1/VTN/CLDN3/TNF/ADAMTS18/CEACAM1/ALOX5/PDGFB/FGB/KIAA0319/PROC/TNR/SERPINF2"	"2/111"	"72/22237"	0.0537700510670088	"APOE/PDGFA"	2	74	5.56481481481481	0.51442749277187
"GOBP NEGATIVE REGULATION OF SECRETION"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_SECRETION"	"GOBP_NEGATIVE_REGULATION_OF_SECRETION"	"PTGER3/IL13RA2/UCP2/F2RL1/CD200/IL11/RAP1B/VPS4B/SNCA/CBARP/WNK4/INHBA/ADORA1/ADTRP/RAP1BL/LIF/SLC30A1/ATP9A/F2R/STXBP6/RAB7A/ACVR1C/PDE8B/PLA2R1/GNAZ/HTR1B/RAB11FIP5/ADA/TSPO/PRKG1/REST/CD74/ERBB3/PIM3/TACR2/APOE/MIDN/RABGEF1/SREBF1/NMB/CRH/NR1H3/ADRA2A/SFRP1/DRD2/HLA-F/PSMD9/IL1B/NEO1/RSAD2/P2RY1/FOXO1/SMCR8/RAB11FIP1/BRAF/FRMD4A/EDN1/STXBP3/ABAT/RAB33B/IL12A/FOXF1/BCR/PRKN/SIRT4/LGALS9/SYTL4/PNKD/ANXA1/CCN3/DPH3/RHBDF2/ENY2/FKBP1B/NDUFAF2/GHRL/VAMP8/RAP1A/ERP29/ADRA2C/NRG1/HMGCR/PTPN11/GJA1/RAB11FIP3/NF1/VAMP3/STK39/IRS1/WDR41/WNK1/SERGEF/PPP3CA/CRY1/RHBDF1/TNFRSF1B/JAGN1/NOTCH1/GNAI2/PFKL/UCN/TNFRSF1A/BMP8A/KLF7/GABBR1/EGF/INHA/INHBB/SYT11/ASIC1/CRY2/HADH/FMR1/MIR199A1/CYP51A1/SPX/CNR1/ADRA2B/HRH3/TNF/CEACAM1/NCKAP1L/DRD4/GRM7/IL1RAPL1/CHGA/KCNB1/LEP/CYP4F2/IL12B"	"3/110"	"127/22182"	0.0281020851952756	"PDE8B/NCKAP1L/APOE"	3	130	4.76349319971367	0.51442749277187
"GOBP NEGATIVE REGULATION OF SMAD PROTEIN SIGNAL TRANSDUCTION"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION"	"GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION"	"SMAD7/VEPH1/PMEPA1/PPARG/EID2/PBLD/CCN3/CILP/SMAD6/LRP1/FAM89B/LDLRAD4/TBX20"	"1/112"	"12/22297"	0.063587584985298	"PMEPA1"	1	13	16.5900297619048	0.51442749277187
"GOBP NEGATIVE REGULATION OF SMALL MOLECULE METABOLIC PROCESS"	"go_bp"	"GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS"	"GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS"	"SIK1/MFSD2A/CH25H/TP53/SOX9/SNAI1/DDIT4/IER3/NFKB1/CDA/PROX1/ATP2B4/BRCA1/TIGAR/TSPO/PRKG1/REST/FLCN/PARP1/APOE/UBR4/SNAI2/INSIG1/DKK3/NCOR1/C1QTNF12/CYP27B1/ERFE/FIS1/PPP2CA/SIRT1/HDAC4/SIRT6/PLEK/STAT3/APOC1/SCAP/KLHL25/ACADVL/SIRT4/C1QTNF3/TCF7L2/TRIB3/PIBF1/ERLIN1/INSIG2/CLK2/MST1/AKR1C3/BMP2/WDTC1/KAT2A/GCK/DCAF5/PGP/PRMT3/PID1/NUPR1/GSK3A/SLC22A13/PPARA/AKT1/FMO4/ERLIN2/CRY1/ETFBKMT/GIT1/ACACB/WNT4/SOD1/PRKACA/USP7/BCKDK/EP300/APPL2/GFI1/LEPR/FGF19/MALRD1/CNR1/CEACAM1/SLC4A1/PLIN5/ATCAY/CYP7A1/BMP5/FMO1/ACMSD/PFKFB1/ACTN3/DKKL1/ALDOB/MIR98"	"1/112"	"92/22217"	0.375525990146137	"APOE"	1	93	2.15615295031056	0.625122626054313
