"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOBP NEUROTRANSMITTER REUPTAKE"	"go_bp"	"GOBP_NEUROTRANSMITTER_REUPTAKE"	"GOBP_NEUROTRANSMITTER_REUPTAKE"	"GDNF/SNCA/TOR1A/ITGB1/CLN8/SLC1A2/DRD2/RAB3B/PRKN/SLC22A1/PER2/PARK7/ITGB3/SLC18B1/SLC22A3/GPM6B/SLC29A4/SLC18A2/SLC6A3/SLC6A13/SLC6A4/SLC6A12/SLC18A3/ATP1A2/DRD4/NOS1/SLC17A8"	"2/539"	"25/21856"	0.137562696689068	"SLC6A4/SLC22A3"	2	27	3.2439332096475	0.538193498600258
"GOBP NEUROTRANSMITTER SECRETION"	"go_bp"	"GOBP_NEUROTRANSMITTER_SECRETION"	"GOBP_NEUROTRANSMITTER_SECRETION"	"RAP1B/SNCA/STX3/RAP1BL/SLC30A1/P2RX7/RIMS2/LIN7B/OTOF/SV2A/LIN7A/CADPS2/MEF2C/MCTP2/STX1A/DVL1/SNAP25/HTR1B/PTPRN2/TPRG1L/PCLO/VPS18/TACR2/BRSK1/RAB3A/SYNJ1/SYT2/DYSF/STXBP1/SNCAIP/SYP/FER1L5/BLOC1S6/GRIK5/SYT5/SYT1/NRXN1/SYT7/P2RY1/MCTP1/PPT1/ERC2/RAB5A/BRAF/RAB3GAP1/DNAJC5/CADPS/STXBP3/UNC13A/PPFIA2/KCNMB4/SNAP29/CASK/KCNJ8/PRKN/GPER1/CDK5/RIMS1/CAMK2A/PNKD/RIMS3/FBXO45/SYN2/VAMP2/NR4A1/RPH3AL/SCRIB/PIP5K1C/SNAPIN/CSPG5/RAP1A/RIMS4/BAIAP3/NAPB/SYN3/CTBP2/SNAP47/LRRK2/STX1B/PSEN1/NAPA/NF1/SYN1/STX11/PFN2/SLC4A8/GRM4/STX2/PPFIA3/NRXN2/PRRT2/LIN7C/GIT1/SNCG/NLGN1/MYOF/STXBP2/STXBP5/SYT11/SNPH/SNAP23/ASIC1/SEPTIN5/PDZD11/FMR1/FBXL20/UNC13B/DTNBP1/PREPL/ATP2A2/SLC38A2/GPR158/CPLX4/SLC18A3/CHRNA3/HRH3/PRKCB/SV2B/DOC2A/KMO/UNC13C/SLC32A1/PRKCG/CACNB4/STX19/ADORA2A/CPLX1/SYT9/SV2C"	"4/537"	"125/21756"	0.378316282979836	"SYT7/RAB3A/UNC13A/GPR158"	4	129	1.2964469273743	0.673866247861868
"GOBP NEUROTRANSMITTER TRANSPORT"	"go_bp"	"GOBP_NEUROTRANSMITTER_TRANSPORT"	"GOBP_NEUROTRANSMITTER_TRANSPORT"	"GDNF/SLC6A9/SLC6A15/RAP1B/SNCA/SLC6A17/STX3/SLC6A8/RAP1BL/SLC30A1/P2RX7/RIMS2/SLC22A4/LIN7B/SLC6A6/OTOF/SV2A/LIN7A/CADPS2/MEF2C/MCTP2/STX1A/GABRQ/DVL1/SNAP25/HTR1B/PTPRN2/TPRG1L/SLC29A3/SLC38A1/SLC1A1/PCLO/VPS18/TACR2/BRSK1/RAB3A/SYNJ1/TOR1A/SYT2/DYSF/ITGB1/STXBP1/CLN8/SNCAIP/SLC1A7/SYP/FER1L5/BLOC1S6/FLOT1/SLC29A1/SLC1A2/GRIK5/DRD2/SYT5/SYT1/NRXN1/SYT7/P2RY1/MCTP1/PPT1/ERC2/SYNGR3/RAB5A/BRAF/RAB3GAP1/DNAJC5/CADPS/STXBP3/SLC17A7/RAB3B/UNC13A/PPFIA2/KCNMB4/SNAP29/CASK/KCNJ8/PRKN/SLC22A1/GPER1/CDK5/RIMS1/CAMK2A/PNKD/RIMS3/FBXO45/SYN2/VAMP2/NR4A1/RPH3AL/SCRIB/PIP5K1C/SNAPIN/CSPG5/RAP1A/PER2/RIMS4/BAIAP3/PARK7/NAPB/ITGB3/SYN3/SLC18B1/CTBP2/SNAP47/SLC22A3/LRRK2/STX1B/PSEN1/NAPA/NF1/SLC29A2/SYN1/GPM6B/STX11/PFN2/SLC4A8/GRM4/STX2/PPFIA3/SLC6A16/NRXN2/PRRT2/LIN7C/GIT1/SNCG/NLGN1/SLC29A4/MYOF/STXBP2/STXBP5/SYT11/SLC18A2/SNPH/SNAP23/ASIC1/SEPTIN5/PDZD11/FMR1/FBXL20/UNC13B/DTNBP1/SLC1A3/GFAP/PREPL/ATP2A2/SLC38A2/STX4/GPR158/SLC6A3/SLC6A13/SLC6A4/CPLX4/SLC6A12/SLC18A3/ATP1A2/CHRNA3/HRH3/PRKCB/SV2B/ICA1/DOC2A/DRD4/KMO/UNC13C/NOS1/SLC32A1/CHAT/PRKCG/CACNB4/STX19/ADORA2A/CPLX1/SLC17A8/SYT9/SV2C"	"7/534"	"168/21713"	0.131777271298604	"ICA1/SYT7/RAB3A/SLC6A4/UNC13A/SLC22A3/GPR158"	7	175	1.69421036204744	0.525325901550321
"GOBP NEUROTRANSMITTER UPTAKE"	"go_bp"	"GOBP_NEUROTRANSMITTER_UPTAKE"	"GOBP_NEUROTRANSMITTER_UPTAKE"	"GDNF/SNCA/SNAP25/SLC38A1/TOR1A/ITGB1/CLN8/SLC1A7/FLOT1/SLC29A1/SLC1A2/DRD2/SYNGR3/RAB3B/PRKN/SLC22A1/PER2/PARK7/ITGB3/SLC18B1/SLC22A3/SLC29A2/GPM6B/SLC29A4/SLC18A2/SLC1A3/GFAP/SLC6A3/SLC6A13/SLC6A4/SLC6A12/SLC18A3/ATP1A2/DRD4/NOS1/SLC17A8"	"2/539"	"34/21847"	0.215399063838643	"SLC6A4/SLC22A3"	2	36	2.3842627960275	0.63625123208
"GOBP NEUROTROPHIN SIGNALING PATHWAY"	"go_bp"	"GOBP_NEUROTROPHIN_SIGNALING_PATHWAY"	"GOBP_NEUROTROPHIN_SIGNALING_PATHWAY"	"DOK5/SPRY2/DDIT4/AGT/SPRY1/GFRA1/NDN/SRC/PPP2R5B/HAP1/SHOC2/CYFIP2/CORO1A/NTF3/ZFYVE27/NTRK3/SORT1/AKT1S1/BDNF/NTRK2/CASP3/RAPGEF1/NGF/TMEM108/RAPGEF2/RAP1A/PTPN11/DOCK3/ZDHHC17/BCAR1/SOS1/MAGI2/CYFIP1/KIDINS220/WASF1/RAF1/NTRK1/NTF4"	"3/538"	"35/21846"	0.0632656314607185	"CYFIP2/AGT/NTRK1"	3	38	3.48050982474774	0.393207911990035
"GOBP NEUROTROPHIN TRK RECEPTOR SIGNALING PATHWAY"	"go_bp"	"GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY"	"GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY"	"DOK5/SPRY2/DDIT4/AGT/SPRY1/NDN/SRC/PPP2R5B/HAP1/CYFIP2/ZFYVE27/SORT1/AKT1S1/CASP3/TMEM108/PTPN11/DOCK3/ZDHHC17/BCAR1/SOS1/CYFIP1/WASF1/RAF1/NTRK1"	"3/538"	"21/21860"	0.0194008744250352	"CYFIP2/AGT/NTRK1"	3	24	5.80456718003186	0.281159955941284
"GOBP NEUTRAL AMINO ACID TRANSPORT"	"go_bp"	"GOBP_NEUTRAL_AMINO_ACID_TRANSPORT"	"GOBP_NEUTRAL_AMINO_ACID_TRANSPORT"	"SLC7A8/SLC7A11/SLC6A9/SLC6A15/SLC6A17/SLC1A4/SLC36A1/SLC6A6/SLC25A38/SERINC3/SLC38A1/LLGL2/SLC1A1/SLC38A5/MFSD12/RGS4/SLC3A2/SLC1A7/CTNS/SLC1A2/SERINC5/SLC38A7/SFXN2/RGS2/SFXN3/SLC38A4/SLC7A6/SLC1A5/SLC7A7/SLC25A13/SLC43A2/SLC38A9/SLC36A4/SLC38A6/SLC7A5/SLC43A1/SFXN1/SLC1A3/SLC25A12/SLC38A2/SLC38A3/SLC32A1/SLC36A2/SLC7A9/LEP"	"1/540"	"44/21837"	0.667185634567287	"SLC38A3"	1	45	0.919065656565657	0.809859447645335
"GOBP NEUTRAL LIPID BIOSYNTHETIC PROCESS"	"go_bp"	"GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS"	"GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS"	"PLA2G4A/SIK1/MFSD2A/PLCE1/GPAT2/GK/LDLR/PCK2/PNPLA2/SREBF1/AVIL/NR1H3/CTDNEP1/PNPLA3/PLA2G15/C3/GPAT4/ACSL1/SIRT1/LPIN3/GNPAT/AGMO/LPIN1/SCARB1/NR1H2/DGAT2/CNEP1R1/LPIN2/ANG/FBXW7/SLC27A1/LPGAT1/KAT5/GPAT3/GPLD1/DGAT1/GPAM/RGN/AGPAT2/FITM2/PLIN5"	"1/540"	"40/21841"	0.632960875050931	"MFSD2A"	1	41	1.01115740740741	0.791133957530777
"GOBP NEUTRAL LIPID METABOLIC PROCESS"	"go_bp"	"GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS"	"GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS"	"PCSK9/PLA2G4A/SNCA/CPS1/SIK1/DGKI/MFSD2A/PLCE1/ABHD5/PLAAT3/SLC22A4/FAAH/GPAT2/DGKQ/GK/DGKA/LDLR/APOE/PCK2/PNPLA2/INSIG1/DAGLB/SREBF1/AVIL/NR1H3/CTDNEP1/LIPG/PNPLA3/DGKB/MBOAT7/LMF1/PLA2G15/PANK2/SORL1/DGKH/C3/GPAT4/ACSL1/SIRT1/LPIN3/GNPAT/ATG14/AGMO/LPIN1/SCARB1/AGPAT5/SEL1L/MGLL/CETP/APOC1/NR1H2/DGAT2/ABHD12/SLC27A5/GPX1/DGKD/CNEP1R1/LPIN2/ABHD16A/DDHD2/INSIG2/DGKZ/ANG/GK5/ABHD2/FBXW7/GNB3/SLC27A1/LPGAT1/DGKE/TBL1XR1/PTPN11/KAT5/LIPA/GPAT3/LIPC/LYPLA2/GPLD1/LIPE/ABHD6/DGAT1/CAT/DGKG/GPAM/PLB1/TNXB/CPT1A/RGN/AGPAT2/DAGLA/CAV1/PGS1/FITM2/PNPLA4/PNPLA5/LIPF/PLIN5/CIDEC/PNPLA1/ABHD12B/APOB/APOBR/CAV3/MTTP"	"2/539"	"102/21779"	0.719074941746531	"APOE/MFSD2A"	2	104	0.79228054858307	0.837581107819257
"GOBP NEUTROPHIL CHEMOTAXIS"	"go_bp"	"GOBP_NEUTROPHIL_CHEMOTAXIS"	"GOBP_NEUTROPHIL_CHEMOTAXIS"	"PPIA/CXCL5/CCL2/DAPK2/CCL7/RIPOR2/PDE4B/TNFAIP6/JAM3/CXCL1/DPP4/CXCL6/RAC2/CCL26/CCL5/CD74/SRP54/CAMK1D/MDK/BSG/IL1B/VAV3/TREM1/LGALS3/CXCL3/EDN1/MOSPD2/RAC1/TGFB2/SLIT2/DNM1L/IL23A/PREX1/THBS4/PPIB/CXCL2/PIK3CD/CXCL8/PIP5K1C/PF4V1/MPP1/C3AR1/FCER1G/CCR7/GBF1/C1QBP/C5AR1/ITGA1/TIRAP/CXCL11/MCU/PIKFYVE/BST1/CXADR/CCL20/VAV1/CX3CL1/NCKAP1L/EDN2/CCL18/CSF3R/DPEP1/C5AR2/XCL1/PLA2G1B/CCL3/ITGA9/ITGB2/CXCL10/CXCL9"	"4/537"	"66/21815"	0.0888480582529808	"IL23A/NCKAP1L/TREM1/VAV3"	4	70	2.46205067434118	0.444792896696186
"GOBP NEUTROPHIL DIFFERENTIATION"	"go_bp"	"GOBP_NEUTROPHIL_DIFFERENTIATION"	"GOBP_NEUTROPHIL_DIFFERENTIATION"	"TRIB1/EVI2B/INPP5D/LBR/CSF2/DHRS7B/JAGN1/LEF1/BAP1/FOSL2/FASN"	"1/540"	"10/21871"	0.23564581221024	"EVI2B"	1	11	4.05018518518519	0.63625123208
"GOBP NEUTROPHIL MEDIATED IMMUNITY"	"go_bp"	"GOBP_NEUTROPHIL_MEDIATED_IMMUNITY"	"GOBP_NEUTROPHIL_MEDIATED_IMMUNITY"	"IL6/F2RL1/CXCL6/ACE/ANXA3/IRAK4/TREM1/STXBP3/BCR/MYD88/VAMP2/VAMP8/KMT2E/CARD9/JAGN1/ADAM17/DNASE1/WDR1/STXBP2/CD177/TUSC2/PTAFR/NLRP6/ITGAM/PLA2G1B/ELANE/ITGB2"	"1/540"	"26/21855"	0.483062715598145	"TREM1"	1	27	1.55662393162393	0.722464158626112
"GOBP NEUTROPHIL MIGRATION"	"go_bp"	"GOBP_NEUTROPHIL_MIGRATION"	"GOBP_NEUTROPHIL_MIGRATION"	"PPIA/CXCL5/XG/CCL2/DAPK2/CCL7/RIPOR2/PDE4B/TNFAIP6/JAM3/CXCL1/DPP4/CXCL6/RAC2/CCL26/IL1A/CCL5/CD74/ADAM8/SRP54/CAMK1D/MDK/IRAK4/SELENOK/BSG/IL1B/VAV3/TREM1/LGALS3/CXCL3/EDN1/MOSPD2/RAC1/TGFB2/SLIT2/DNM1L/IL23A/PREX1/THBS4/PPIB/IL1R1/CXCL2/MCOLN2/PIK3CD/MYD88/CXCL8/PIP5K1C/PF4V1/MPP1/C3AR1/FCER1G/CCR7/GBF1/C1QBP/C5AR1/ITGA1/FUT4/RAC3/JAGN1/EMP2/SLAMF8/TIRAP/WDR1/CXCL11/MCU/PIKFYVE/CD177/BST1/CXADR/CD99L2/CCL20/VAV1/PECAM1/CX3CL1/NCKAP1L/EDN2/CCL18/CSF3R/DPEP1/C5AR2/XCL1/PLA2G1B/CCL3/ITGA9/ITGB2/CXCL10/CXCL9"	"4/537"	"83/21798"	0.158752712107028	"IL23A/NCKAP1L/TREM1/VAV3"	4	87	1.95624957932288	0.579535923007812
"GOBP NITRIC OXIDE MEDIATED SIGNAL TRANSDUCTION"	"go_bp"	"GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION"	"GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION"	"NDNF/THBS1/ENSG00000274276/RASD1/PDE5A/CD36/GUCY1A2/AGT/ATP2B4/APOE/CBS/EGFR/GUCY1B1/RILPL1/GUCY1A1/VEGFA/NOS1AP/DDAH2/NOS3/DDAH1/MAFA/FPR1/NOS1/SPINK1"	"4/537"	"20/21861"	0.00242646043335671	"APOE/AGT/FPR1/MAFA"	4	24	8.14189944134078	0.123247455804636
"GOBP NITRIC OXIDE SYNTHASE BIOSYNTHETIC PROCESS"	"go_bp"	"GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS"	"GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS"	"CCL2/MAP2K3/MAP2K6/IL33/NAMPT/AKAP12/MAP2K4/KDR/SELENOS/EDN1/GSTP1/TLR4/LRRK2/STAT1/JAK2"	"1/540"	"14/21867"	0.306826481972129	"KDR"	1	15	2.89246031746032	0.64335289387181
"GOBP NK T CELL ACTIVATION"	"go_bp"	"GOBP_NK_T_CELL_ACTIVATION"	"GOBP_NK_T_CELL_ACTIVATION"	"IL23R/IL18/ZBTB7B/HSPH1/IL15/IL12A/IL23A/TYK2/ELF4/JAK2/RASAL3/IL12B"	"2/539"	"10/21871"	0.0326797789436822	"RASAL3/IL23A"	2	12	8.11539888682746	0.313598139309732
"GOBP NON CANONICAL NF KAPPAB SIGNAL TRANSDUCTION"	"go_bp"	"GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION"	"GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION"	"GREM1/CPNE1/SPHK1/TLR3/BCL3/CYLD/PTPN22/TNFSF15/RTKN2/NFKB1/TERF2IP/APP/EZR/NOD1/SASH1/CARD10/NFKB2/NMI/IL18/TRIM56/RIPK3/TRADD/RELB/COPS8/TSPAN6/RASSF2/TNFRSF10B/BMP7/TRAF6/IFI35/TMSB4X/NFKBIA/ILK/DICER1/HDAC7/TRIM6/EGFR/IL1B/TCIM/TNFRSF10A/ALK/UACA/ACTN4/BIRC2/RPS3/LIMS1/PPM1A/CHI3L1/TRIP6/EDN1/CARD14/TLR6/BTRC/MKRN2/PPP4C/IL23A/PHB2/NR3C2/REL/TRAF2/AMFR/NLRP3/TAB3/AGO3/LGALS9/PTP4A3/C1QTNF3/RBCK1/PRDX1/CREBBP/CCN3/TLR4/RIPK1/MIR125B1/MAP3K7/NLRC3/IRAK1/PDCD4/ADIPOR1/RHOA/PYCARD/LITAF/MALT1/AKIP1/NFAT5/EIF2AK2/DLG1/ADISSP/CD27/AKT1/TAB2/TRIM44/LAPTM5/LRRC19/AGER/ZFP91/TIRAP/RELA/CALR/LIME1/DDX3X/RC3H2/PPM1B/BIRC3/MIR27B/PHB1/EP300/ZC3H12A/CHUK/MAP3K14/RC3H1/IKBKE/EDA/TNF/TLR7/HAVCR2/IL12B/IL18R1/TRIM15"	"2/539"	"117/21764"	0.785282640624236	"IL23A/EDA"	2	119	0.690230404516119	0.878883771043647
"GOBP NON CANONICAL WNT SIGNALING PATHWAY"	"go_bp"	"GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY"	"GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY"	"FZD8/CTHRC1/DAAM2/RNF213/ARHGEF19/DACT1/PRICKLE1/ABL1/CELSR1/DVL1/MKS1/FZD1/WNT5B/FZD6/NKD1/SFRP1/LBX2/FZD4/WNT5A/PRICKLE2/SFRP4/FZD9/DVL3/DVL2/CELSR3/RAC1/MYOC/FRZB/FZD5/GPC3/ANKRD6/MED12/PTK7/RYK/IFT80/CSNK1D/WNT11/CCDC88C/FZD3/RHOA/TMEM67/SMURF1/DAAM1/SMURF2/MAGI2/CSNK1E/DKK1/GRHL3/CELSR2/DAB2/ZNRF3/CDC42/MLLT3/RSPO3/SFRP2/NLK/FZD7/NPHP3/PLEKHA4/FZD2/SPEF1/TIAM1/VANGL1/FZD10/SFRP5/WNT9B"	"4/537"	"62/21819"	0.0751250840739585	"GPC3/FZD8/LBX2/FZD9"	4	66	2.62137322040007	0.41329266472457
"GOBP NON LYTIC VIRAL RELEASE"	"go_bp"	"GOBP_NON_LYTIC_VIRAL_RELEASE"	"GOBP_NON_LYTIC_VIRAL_RELEASE"	"VPS4B/CHMP2B/CHMP1B/CHMP4A/ARL8B/CHMP5/CHMP4C/CHMP6/CHMP3/CHMP7/CHMP4B/CHMP2A/VPS4A/CHMP1A"	"1/540"	"13/21868"	0.289677038827067	"CHMP4C"	1	14	3.11509971509972	0.642128334375124
"GOBP NON MEMBRANE BOUNDED ORGANELLE ASSEMBLY"	"go_bp"	"GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY"	"GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY"	"PGM5/PRKDC/VPS4B/MYH11/MDN1/EIF1AX/RNF213/HSPA1A/POGZ/GTF2B/MYOZ1/CHMP2B/LCP1/TTN/ARHGEF10/MYH3/HAUS4/PRICKLE1/FLNC/PRC1/CDK5RAP2/CEP152/EZR/HSPA1B/CENPT/SYNPO2L/CSRP2/CHMP1B/EFL1/MYPN/GOLGA8B/CCDC57/RTTN/SAC3D1/SBDS/ZFYVE1/CENPF/CCDC78/PROX1/KRT19/OBSCN/ENSG00000275464/MYOZ2/NEB/MRPS7/CHMP4A/RRP7A/CDK2/CEP97/BRCA1/KNTC1/ALMS1/SIX4/PDGFRB/SRC/PLA2G4C/ARHGEF5/TIA1/HNRNPU/SPICE1/NEBL/RPL23A/KIFC2/TPM1/MAPT/STARD9/CHMP5/ITGB1/NOCT/GPSM2/TMOD2/KPNB1/BICD1/FLNA/CENPH/PTEN/AKAP13/NCOR1/MLH1/RPS23/CEP63/CHEK2/TUBGCP4/TUBGCP6/LZTS2/GSN/ABRAXAS1/ANLN/CEP192/LSM4/HAUS8/DYNC1H1/CENPJ/SMC3/FBXO5/PRKD1/CENPK/AURKA/CHMP4C/PRRC2C/YTHDF3/RPS27L/MPV17L2/SMAD4/ACTN2/EIF5/TNNT1/RPSA2/NUP62/C2CD3/GOLGA2/TPX2/CETN2/RPS15/MDM1/DHX29/CHMP6/ATXN2L/CEP135/HAUS5/YTHDF2/CHMP3/CCP110/NBDY/MSN/C9orf72/CEP85/RPS3/BIRC5/RAB11A/RRP7BP/CENPX/CFLAR/CNOT6/BRIX1/MYBL2/NOP53/RPS28/EML3/CCDC61/PRKAA2/RPS19/CCNB2/WASHC5/TUBB/EIF5B/CENPC/MYOM2/CENPE/EDN1/MOSPD2/USP10/RPL6/CEP72/TPR/JMJD6/WDR62/KIF23/RACGAP1/INCENP/HAUS1/MAPRE1/PWP2/RPSA/RCC1/MYL9/PDCD6IP/TMOD4/CAPG/KIF3B/DCAF13/TMOD1/KIFC1/PAN2/TUBGCP5/CCDC69/MRTO4/PPP1R35/SMC1A/MRPL20/MRPS2/CHMP7/KIF2A/KIF4A/AURKB/SASS6/SENP6/RPLP0/PDGFRA/CEP295/MIS12/MTERF3/CENPW/TUBGCP3/NDC80/CDC20/MEF2A/PLK4/C10orf90/MAPRE3/RPL11/PATL2/BCCIP/CHMP4B/DOCK5/PATL1/INO80/PIBF1/NUMA1/MAPRE2/TRAPPC12/KLHL41/RPL5/SPAG5/ASPM/CEP44/ABT1/SH3PXD2B/HAUS3/PRKAR1A/ANKRD1/MYLK3/AAAS/LSM3/LIMD1/CSF2/CDS1/KIAA0753/PISD/NOP2/DDB1/TNKS/UBAP2L/HAUS6/CSNK1D/KAT2A/KIF11/HDAC3/KRT8/OBSL1/DLGAP5/NOA1/FASTKD2/CLASP2/LDAF1/RPS27/CASQ1/CDCA8/ADPRHL1/DHX37/OGFOD1/ERAL1/CENPA/WRAP73/PLK1/PLK2/CAPRIN1/EIF6/DDX6/ACTC1/BSCL2/DRG1/XRCC5/WNK3/RHOA/CNOT1/FLII/CDC20B/GOLGA8N/STAG1/MTERF4/YTHDF1/MRM2/CNOT6L/CEP76/ABRAXAS2/PRKAA1/ACTG1/NLE1/NEK2/EIF2A/C1QBP/EDC3/CFL2/TCAP/WNK1/CHMP2A/GRB7/EIF4ENIF1/ANKRD23/OFD1/STAG2/AUP1/CDS2/RPS5/PLS1/NEK7/G3BP1/FSCN1/TRAF7/STYXL1/ZNF207/BOP1/CIRBP/SEPTIN1/CEP120/KAT2B/G3BP2/PLEC/CSDE1/RPLP0P6/EIF2S1/GOLGA8M/SQLE/MAPK9/PAN3/ATXN2/WDR1/TUBGCP2/HAUS2/PPAN/FHOD3/DDX3X/SUGT1/STIL/MAP10/POLDIP2/AURKC/POC1B/RPS14/DDX28/CSRP1/RPF2/GOLGA8R/DHX30/RNF4/DBNL/NEK6/E2F4/CNTROB/CNOT7/LDB3/LSM14A/NPM1/CLASP1/TRIM37/FMR1/HAUS7/CCSAP/RPL24/FXR1/FARP2/CNOT2/GOLGA8A/PUM2/ACTL8/MZT1/NGRN/GOLGA8H/TUBB1/RPL10/SRF/FITM2/LMOD1/CHMP1A/RRS1/RBM14/RPL38/NIP7/MAP9/RC3H1/TMOD3/KIF9/DAZAP2/CAPN3/CEP295NL/ACTA1/TNF/MAPK15/CAV3/KIF4B/FITM1/ASB2/MISP"	"6/535"	"378/21503"	0.904224970488021	"C10orf90/TTN/CDS1/CHMP4C/HSPA1B/HSPA1A"	6	384	0.637976561341047	0.948050396185401
"GOBP NON MOTILE CILIUM ASSEMBLY"	"go_bp"	"GOBP_NON_MOTILE_CILIUM_ASSEMBLY"	"GOBP_NON_MOTILE_CILIUM_ASSEMBLY"	"IFT122/IFT88/IFT172/MKS1/CEP290/IFT57/MAK/HAP1/CEP250/CENPJ/CEP89/TOGARAM1/CEP126/C2CD3/PCM1/DYNC2H1/CEP135/BBS7/BBS1/TMEM107/CEP131/BBS10/MKKS/MAPRE1/CLCN4/IFT140/TTC8/ATMIN/DCTN1/ENKD1/PIBF1/FUZ/EXOC5/CEP350/TMEM17/IFT80/CSNK1D/TMEM80/TMEM216/GORAB/WRAP73/ARL13B/TBC1D32/MAP4/RPGRIP1L/IFT52/INTU/NPHP3/SEPTIN7/BBS4/SEPTIN9/CC2D2A/DISC1/BBS2/IFT74/KCNQ1/RP1/ARL13A/KCNF1/RPGRIP1"	"1/540"	"59/21822"	0.769474002915735	"MAK"	1	60	0.684934086629002	0.869203273163705
"GOBP NOREPINEPHRINE TRANSPORT"	"go_bp"	"GOBP_NOREPINEPHRINE_TRANSPORT"	"GOBP_NOREPINEPHRINE_TRANSPORT"	"SNCA/STX1A/SLC29A3/ADRA2A/P2RY1/ACTB/SLC22A1/ADRA2C/SLC22A3/OXTR/SLC29A4/SLC6A3/ADRA2B/CHRNA7/HRH3/ADORA2A/KCNB1"	"2/539"	"15/21866"	0.0622379014169995	"SLC22A3/ADRA2C"	2	17	5.40902906617192	0.393207911990035
"GOBP NOSE DEVELOPMENT"	"go_bp"	"GOBP_NOSE_DEVELOPMENT"	"GOBP_NOSE_DEVELOPMENT"	"MSX1/GLI3/PROX1/SIX4/SIX1/SMCHD1/SKI/CHD7/STRA6/RPGRIP1L/RDH10/ALDH1A3/GNG8/DLX5/ASCL1/HESX1"	"2/539"	"14/21867"	0.0557842586135292	"DLX5/MSX1"	2	16	5.79565332626557	0.378664575749901
"GOBP NOTCH SIGNALING PATHWAY"	"go_bp"	"GOBP_NOTCH_SIGNALING_PATHWAY"	"GOBP_NOTCH_SIGNALING_PATHWAY"	"DLX2/KIT/ROBO2/HES1/NOTCH2NLB/POSTN/FGF10/CDH6/FOXC2/DNER/MMP14/GATA2/SUSD5/DTX3L/SOX9/SNAI1/DLK1/NEURL1/LFNG/APP/CFAP58/MIB2/EGFL7/HEY1/RBPJ/CDKN1B/DLL4/KRT19/IFT172/ANXA4/DLX1/RFNG/LLGL2/SIX1/SRC/SNAI2/ZMIZ1/HOXD3/BMP7/CNTN1/DTX4/JAG2/GALNT11/NOTCH2NLA/PSENEN/NRIP2/BEND6/NEURL1B/ROBO1/APH1B/NFKBIA/LLGL1/NOTCH3/TCIM/NCSTN/SLC35C1/GRIP2/BCL6/TSPAN14/ZNF423/YTHDF2/GMDS/CEBPA/DLK2/PERP/TBX2/EPN2/ITGB1BP1/SPEN/TIMP4/HES7/S1PR3/HEYL/TGFB2/BMP2K/SEL1L/STAT3/PDCD10/PRKCI/CD46/TP63/NOTCH2NLC/SREBF2/RBM15/DLL3/POGLUT1/ZBTB7A/PTP4A3/DLL1/ARRDC1/JAG1/SORBS2/CCN3/ETV2/CCNC/MAML3/BMP2/FBXW7/PSEN2/YJEFN3/DTX2/FOXC1/TSPAN5/DTX3/ARRB1/MESP2/PRAG1/PLN/PSEN1/NKAP/APH1A/NLE1/IL6ST/SYNJ2BP/TMEM100/AKT1/MAML2/NIBAN2/EPN1/NOS3/WDR12/MESP1/METTL3/CBFA2T2/NOTCH1/TRAF7/CDK6/TSPAN15/POFUT1/ADAM17/FOXA1/ADAM10/TM2D3/TGFBR2/HIF1AN/GOT1/NOTCH2/SLC35C2/NOTCH4/CDK3/CHAC1/MIB1/MAML1/RITA1/YAP1/MECP2/AAK1/WWP2/IFT74/NEPRO/GAS2/NRARP/ASCL1/HEY2/WNT1/HES5/ONECUT1/GSX2/ANGPT4/NR1H4"	"5/536"	"155/21726"	0.343470066260752	"SOX9/HOXD3/HES7/DLL1/CEBPA"	5	160	1.30753490611459	0.665421046119275
