"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOBP ENDOTHELIAL CELL MIGRATION"	"go_bp"	"GOBP_ENDOTHELIAL_CELL_MIGRATION"	"GOBP_ENDOTHELIAL_CELL_MIGRATION"	"PTGS2/GREM1/CLEC14A/THBS1/PLEKHG5/ATOH8/RGCC/HMOX1/PTN/STC1/ACVRL1/FOXC2/LPXN/GATA2/EGR3/MAP2K3/PRSS3/RHOJ/ADTRP/TEK/GRN/ID1/PAXIP1/LGMN/ABL1/NUS1/MEOX2/CYP1B1/SP1/AGT/FGF1/GADD45A/FAP/MEF2C/SRPX2/RHOB/ANGPT1/NRP1/SASH1/PDPK1/PPARG/TBXA2R/DPP4/VSTM4/DLL4/PROX1/CARD10/JCAD/ATP2B4/KLF4/ADGRB1/SCG2/SERPINF1/EMC10/MMRN2/APOE/PRCP/SPRED1/PATZ1/SNAI2/CORO1B/MYH9/ANXA3/ITGB1/GATA3/EPHB4/DNAJA4/ADAMTS9/PTPRM/KRIT1/SVBP/HDAC5/VEGFC/FGF2/TMSB4X/ROBO1/RAB13/FGF18/PRKD1/PIK3C2A/HDAC7/EPHA2/HIF1A/WNT5A/VASH1/PTK2B/GFUS/KDR/P2RX4/SIRT1/PLXND1/VHL/CIB1/ETS1/HDAC9/ITGB1BP1/TGFB1/SCARB1/EDN1/PXN/LGALS8/RAC1/DCN/CDH13/NR2F2/PIK3CB/AAMP/SLIT2/EFNB2/FSTL1/PDCD10/CCBE1/SP100/PIK3CA/AMOT/BCAS3/VEGFA/DAB2IP/BMPER/AKT3/RRAS/PRKD2/GPX1/MET/SH3BP1/GPI/SEMA4A/PTP4A3/NFE2L2/PRKCA/ROCK2/PIK3CD/LOXL2/ADGRA2/ANXA1/CCN3/ZEB2/PDCD6/NR4A1/FBXW7/FOXP1/MAP2K5/STARD13/PIK3R3/STAT5A/TNFSF12/HSPB1/ZNF580/SEMA5A/ITGB3/NRP2/EFNA1/PLK2/PTK2/RHOA/STAT1/NF1/PLPP3/ATP5F1A/BCAR1/SYNJ2BP/AKT1/GPLD1/CLN3/NOS3/CD40/S100A2/NOTCH1/EMP2/ATP5F1B/PRKX/TGFBR1/SPARC/ADAM17/CSNK2B/CALR/EGF/GIPC1/MAP3K3/HMGB1/MAPK14/FGFR1/PLCG1/RIN2/JUP/MIR27B/ZC3H12A/GLUL/MIR199A1/MECP2/SRF/MIA3/SOX18/FLT4/TNF/MIR193A/CEACAM1/PDGFB/APOA1/EDN2/ANGPT2/FUT1/S100P/ANGPT4/SMOC2/FGF16"	"3/228"	"203/21988"	0.356691680534717	"APOE/AGT/MIR193A"	3	206	1.4252009333679	0.697294817299716
"GOBP ENDOTHELIAL CELL PROLIFERATION"	"go_bp"	"GOBP_ENDOTHELIAL_CELL_PROLIFERATION"	"GOBP_ENDOTHELIAL_CELL_PROLIFERATION"	"THBS1/ATOH8/RGCC/HMOX1/FGF10/CCL2/ERN1/FLT1/PGF/ACVRL1/MMP14/GATA2/EGR3/TEK/BMP4/ITGA4/IGF2/ATP5IF1/SP1/CXCL12/EGFL7/MEF2C/PLXNB3/ANGPT1/NRP1/PDPK1/PPARG/VSTM4/DLL4/PROX1/JCAD/AGTR1/CCL26/BMP6/SCG2/POLD4/EMC10/MMRN2/APOE/HTR2B/NGFR/HMGB2/XDH/MDK/PTPRM/KRIT1/VEGFC/F3/FGF2/FGF18/PRKD1/EPHA2/HIF1A/WNT5A/APLN/MYDGF/VASH1/KDR/SIRT1/ECM1/SLC39A9/SIRT6/ITGB1BP1/HSPG2/SCARB1/RICTOR/CDH13/NR2F2/PIK3CB/CD34/STAT3/NOX5/PDCD10/IL12A/VEGFA/BMPER/AKT3/COL8A2/PRKD2/THBS4/THAP1/PDCL3/BMPR2/PRKCA/PIK3CD/TIE1/LOXL2/ANG/ZEB2/PDCD6/NR4A1/GHRL/AGGF1/STAT5A/TNFSF12/ZNF580/SEMA5A/ITGB3/NRP2/LIPA/VASH2/CAV2/STAT1/COL8A1/FUT2/NF1/ATP5F1A/AIMP1/DLG1/SYNJ2BP/SULF1/AKT1/ARNT/PRKX/TGFBR1/SPARC/ADAM17/FGF7/EGF/NRAS/HMGB1/VEGFB/FGFR1/PLCG1/MIR27B/ALDH1A2/CAV1/RPTOR/PROK1/NRARP/PPP1R16B/FLT4/TNF/MIR193A/ALOX5/PDGFB/APOA1/VIP/FUT1/COL4A3/VEGFD/ANGPT4/DBH/LEP/APLNR/IL12B/MIR98/FGF16"	"2/229"	"146/22045"	0.451894880538191	"APOE/MIR193A"	2	148	1.31871747323084	0.749276189753005
"GOBP ENERGY HOMEOSTASIS"	"go_bp"	"GOBP_ENERGY_HOMEOSTASIS"	"GOBP_ENERGY_HOMEOSTASIS"	"WNK4/MRAP2/MFSD2A/SLC25A25/CD36/RASAL2/ACVR1C/VGF/ADRB2/METRNL/MEX3C/FLCN/APOE/PRCP/GDF15/OMA1/SQSTM1/UBB/TRPV4/ALK/SORL1/FOXO1/SUV39H1/TMEM18/SIRT1/TWIST1/PRKAA2/NR4A3/PASK/AMPD2/STAT3/NR1D2/PIK3CA/PCSK1N/PPARGC1A/DLL1/RMI1/TRPV1/TBL1XR1/SGIP1/LIPA/CRTC1/PRKAA1/STK39/CRTC3/EIF4G1/FMO4/IRX3/PPARD/IGF2BP2/ACACB/BMP8A/TSKU/MAPK14/RRP8/APPL2/LEPR/ADRB1/MLXIPL/PM20D1/EDN2/FMO1/LEP/CNTN2/MC4R"	"1/230"	"64/22127"	0.490382953734477	"APOE"	1	65	1.50319293478261	0.762114520947822
"GOBP ENTERIC NERVOUS SYSTEM DEVELOPMENT"	"go_bp"	"GOBP_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT"	"GOBP_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT"	"GDNF/KIF26A/EDNRA/RET/HLX/SOX8/PHACTR4/SLC6A4/TLX2/EDNRB"	"1/230"	"9/22182"	0.0983952809485596	"KIF26A"	1	10	10.7159420289855	0.67940585961501
"GOBP EOSINOPHIL MIGRATION"	"go_bp"	"GOBP_EOSINOPHIL_MIGRATION"	"GOBP_EOSINOPHIL_MIGRATION"	"CCL2/DAPK2/CCL7/CCL26/CCL5/SCG2/ADAM8/LGALS3/PTGER4/CX3CL1/CCL18/XCL1/CCL3"	"1/230"	"12/22179"	0.125988605057722	"CCL7"	1	13	8.03586956521739	0.67940585961501
"GOBP EPIBOLY"	"go_bp"	"GOBP_EPIBOLY"	"GOBP_EPIBOLY"	"PDPN/HBEGF/MSX2/ACVRL1/LCP1/CD151/CARMIL2/FERMT1/DDR1/MMP12/ITGA5/TOR1A/CCN1/ITGB1/FLNA/PTEN/MTOR/ARHGAP24/MEGF8/PDCD10/FERMT2/CD44/PHLDB2/RREB1/CLASP2/TMEFF2/RHOA/ADAM17/COL5A1/CLASP1/RHOC/MRTFA/AJUBA/ARHGAP35/CEACAM1"	"1/230"	"34/22157"	0.304225847994116	"CARMIL2"	1	35	2.83337595907928	0.688833684113528
"GOBP EPIDERMAL CELL DIFFERENTIATION"	"go_bp"	"GOBP_EPIDERMAL_CELL_DIFFERENTIATION"	"GOBP_EPIDERMAL_CELL_DIFFERENTIATION"	"DSP/HES1/PPL/CDH3/MSX2/PITX2/SFN/MAFB/MACROH2A2/KRT14/BMP4/KRT80/FLG/MAFF/TMEM132E/CD109/ASAH1/RBPJ/TRIM16/SLC4A7/TPRN/LCE2A/USH2A/FLNB/LCE1F/LHFPL5/MAFG/SGPP1/IL1A/KLF4/CSTA/IVL/KRT10/SLITRK6/KRT86/EXPH5/VDR/KRT81/CNFN/KRT17/EZH2/CYP26B1/JAG2/CDKN1A/DLX3/MYO7A/ERRFI1/PTCH1/AQP3/EREG/FGF2/CYP27B1/TSG101/EPHA2/WNT5A/NCOA3/MYO6/KRT7/SFRP4/MCOLN3/LATS2/ADAM9/WHRN/CFLAR/WNT16/SAV1/SEC24B/ZFP36/CTNNB1/ETV4/ERCC3/TP63/BCR/GLI1/PRKCH/CASP3/ROCK1/HDAC2/DLL1/JAG1/ROCK2/NUMA1/PIP5K1A/ANXA1/NME2/PAFAH1B1/AKR1C3/GATA6/ABCA12/ZFP36L1/MIR125B1/TMEM79/IRF6/MACROH2A1/SCRIB/MED1/PPHLN1/TMC1/FOXC1/TCHH/STK4/GRHL1/WDPCP/EXTL3/TXNIP/HRNR/TRIOBP/PDZD7/ACER1/SHARPIN/DNASE1L2/NFKBIZ/OPN3/ANKRD24/SRSF6/PPP3CA/HOXA7/PLS1/NOTCH1/BCL11B/ERCC2/KEAP1/PLEC/KAZN/INTU/MAP2K1/GSDME/SOD1/KLF7/CLIC4/TECTA/PALLD/FOSL2/NHERF1/UGCG/LATS1/TGM1/PTCH2/PLAAT4/YAP1/IFT74/HDAC1/MYCL/POU3F1/HEY2/LCE2C/LCE3D/HES5/LCE2B/LCE3A/LCE1B/KCNQ1/ESRP1/ST14/LCE1C/SPINK5/LCE1E/OVOL1/FOXI3/PAX6/POU4F3/CDH23/USH1C/POU2F3/ZBED2/KRT16/SPRR2D/LORICRIN/IL20/LCE4A/SLC39A2/GRHL2/OVOL3"	"2/229"	"171/22020"	0.533996139613812	"CSTA/LCE1E"	2	173	1.12464567532368	0.778676092772502
"GOBP EPIDERMIS DEVELOPMENT"	"go_bp"	"GOBP_EPIDERMIS_DEVELOPMENT"	"GOBP_EPIDERMIS_DEVELOPMENT"	"IGFBP5/SVEP1/FST/DSP/HES1/PPL/LGR5/FGF10/CDH3/MSX2/PITX2/CRABP2/SFN/INHBA/MAFB/MACROH2A2/COL17A1/CLDN4/LAMC2/COL7A1/SOX9/KRT14/BMP4/KRT80/SNAI1/FLG/MAFF/TMEM132E/PTHLH/CD109/ALOXE3/LRP4/ATP2C1/FERMT1/NAB2/ASAH1/LGR4/BCL2/RBPJ/TRIM16/GBA1/SLC4A7/TPRN/TNFRSF19/NAGLU/LCE2A/ALDH3A2/USH2A/SPINT1/FLNB/LCE1F/IFT172/STMN1/LHFPL5/MAFG/IL18/SGPP1/PDGFA/IL1A/KLF4/TRADD/FABP5/CLDN1/CSTA/IVL/KRT10/NGFR/SLITRK6/KRT86/EXPH5/KRT9/VDR/KRT81/TRPC4AP/CNFN/KRT17/EZH2/ELAPOR2/FZD6/CYP26B1/JAG2/CDKN1A/LAMA3/DLX3/MYO7A/ERRFI1/PTCH1/AQP3/EREG/FGF2/CYP27B1/SLC39A7/TSG101/EPHA2/PLOD1/WNT5A/NCOA3/GJB5/EGFR/MYO6/KRT7/SFRP4/POU3F2/WNT10B/SMAD4/MCOLN3/LATS2/LAMB3/ADAM9/SMO/PLOD3/WHRN/CFLAR/WNT16/SAV1/CYSRT1/SEC24B/ZFP36/CTNNB1/LDB1/ETV4/LAMA5/TGFB2/STS/GAL/HPSE/EDA2R/ERCC3/TP63/BCR/BNC1/GLI1/PRKCH/ZMPSTE24/CASP3/ROCK1/MET/HDAC2/CST6/DLL1/JAG1/ROCK2/AP3B1/NUMA1/GLI2/PIP5K1A/FUZ/ANXA1/ZDHHC21/NME2/PAFAH1B1/LSR/AKR1C3/GATA6/TFDP1/ABCA12/APCDD1/ZFP36L1/MIR125B1/TMEM79/IRF6/MACROH2A1/SCRIB/HDAC3/MED1/PPHLN1/TMC1/FOXC1/ALOX12/HOXC13/FOXQ1/LDB2/NAB1/GORAB/TCHH/ACVR1B/ELOVL1/EMP1/KRT15/STK4/GRHL1/FZD3/WDPCP/EXTL3/INSR/TXNIP/HRNR/TRIOBP/PDZD7/NF1/NOM1/ACER1/YBX1/SHARPIN/DNASE1L2/SOS1/NFKBIZ/PPARA/CCN2/OPN3/ATP7A/NSDHL/ANKRD24/DKK1/GRHL3/SRSF6/EXT1/PPP3CA/HOXA7/PLS1/NOTCH1/BCL11B/ERCC2/NSUN2/KEAP1/PLEC/KAZN/INTU/RELA/MAP2K1/HOXB13/PIAS4/FGF7/GSDME/SOD1/KLF7/CLIC4/TECTA/PALLD/FOSL2/NHERF1/AGPAT2/WAS/UGCG/KRT34/LATS1/MYSM1/TGM1/FLOT2/PTCH2/PUM2/PLAAT4/ATP2A2/YAP1/SRF/IFT74/HDAC1/MYCL/POU3F1/SOX18/ALX4/SHH/SOX21/HEY2/FGFR2/LCE2C/LCE3D/HES5/LCE2B/EDA/LCE3A/TNF/LCE1B/KCNQ1/ESRP1/ST14/LCE1C/SPINK5/LCE1E/OVOL1/FOXI3/DCT/PAX6/HLA-DRB1/PLA2G10/POU4F3/CDH23/USH1C/POU2F3/LHX2/ZBED2/FOXE1/NTF4/KRT16/KLK14/ZNF750/SPRR2D/LORICRIN/IL20/LCE4A/SLC39A2/GRHL2/OVOL3"	"4/227"	"289/21902"	0.356963523224035	"CSTA/LGR5/LCE1E/PDGFA"	4	293	1.33542673353353	0.697294817299716
"GOBP EPIGENETIC REGULATION OF GENE EXPRESSION"	"go_bp"	"GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION"	"GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION"	"H3-3A/HIPK2/TFAP2C/DIRAS3/CDKN2B-AS1/TET1/MACROH2A2/CENPV/TP53/H1-0/HELLS/SPTY2D1/KCNQ1OT1/IGF2/TET3/PHF19/L3MBTL3/CREBZF/HDAC6/DNMT1/ASIP/CDKN1C/SIN3A/CDK2/BRCA1/LRIF1/ARID1A/ZNF445/NDN/SCMH1/PPM1D/L3MBTL1/PICK1/H3C10/HNRNPU/N6AMT1/HMGA2/SMCHD1/EZH2/BAHD1/HDAC5/MYC/RIF1/KAT8/LMNB2/JARID2/HCFC1/YTHDC1/H3C6/SIRT2/USP21/ARID4B/BAZ1A/CHEK1/KANSL2/KMT2A/EPC1/BCL6/SUV39H1/SIRT1/SGF29/ARID4A/HDAC4/LMNB1/KMT2D/SIRT6/HDAC9/SETDB1/EXOSC10/SMARCD1/TPR/SETDB2/WBP2/PHF2/MBD3/PIK3CA/SMARCA4/DCAF13/CTCF/MBD2/RLIM/LMNA/MYOCD/KANSL3/RBM15/HAT1/SMARCB1/ZMPSTE24/GPX1/BMI1/TASP1/HDAC2/CDYL/ZNFX1/WDR5/ZNF304/H3C3/KANSL1/MORC2/PCGF5/ATF7IP/ATF7IP2/TRIP12/H3-3B/DYRK1A/PHF8/OGT/KLF2/DDB1/MACROH2A1/RNF8/TRIM28/PPHLN1/DPY30/BEND3/ARID1B/SMYD5/H3C8/SUV39H2/IFI16/MEN1/RNF2/DNMT3A/ZNF335/MPHOSPH8/TRIM27/PRMT7/MSL3/KDM5A/EHMT1/ATRX/KDM1A/MCRS1/ATF2/EIF1/UBR5/BAZ2A/AXIN1/MSL1/RNF168/POLE3/TASOR2/GSK3A/SMARCA5/METTL23/RB1/KAT7/CTR9/ING2/UBR2/RBBP5/NIBAN2/VPS72/METTL3/DOT1L/RESF1/CGGBP1/SUZ12/KAT2B/SPHK2/GLMN/ASH2L/EZH1/USP7/HMGB1/SAMD1/PHF20/MTF2/SIRT7/BRD7/TRMT112/RRP8/PHB1/EP300/ZDBF2/TRIM37/TDG/UHRF1/NOC2L/MTA1/TASOR/NRDE2/RBM15B/MECP2/RBM14/PCGF3/HDAC1/CBX3/KDM1B/GLYR1/MSL2/H3C12/KCNQ1/KPNA7/H3C1/PADI2/TEX15/H3C11/MAEL/H3C2/MBD3L3/ZFP57/LHX2/H3C7/STPG4/FAM47E"	"1/230"	"205/21986"	0.882716601963674	"H3-3A"	1	206	0.466299045599152	0.936996341440487
"GOBP EPITHELIAL CELL APOPTOTIC PROCESS"	"go_bp"	"GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS"	"GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS"	"IL6/NDNF/THBS1/RGCC/HMOX1/CCL2/ANGPTL4/IL11/HAND2/GATA2/TEK/EDNRA/SERPINE1/KRT18/ABL1/ITGA4/E2F2/BCL2/PLA2R1/CDKN1B/ANGPT1/E2F1/PDPK1/TNFAIP3/SCG2/TIA1/CASP6/MDK/GATA3/NKX2-6/JAG2/KRIT1/BID/MAP3K5/GAS6/GSN/BOK/UMODL1/PAK4/SFRP4/KDR/CD160/BRAF/CFLAR/SAV1/PRKAA2/ZFP36/TGFB1/PRKCI/DAB2IP/CASP3/TMF1/ICAM1/CAST/GPER1/BMPR2/NFE2L2/TCF7L2/NPC1/ARF6/EXOC5/AKR1C3/RAMP2/ZFP36L1/WFS1/CARM1/CAPN10/KRT8/IGF1R/SEMA5A/ITGB3/TNIP2/PDCD4/DNMT3A/WNT11/CASP9/CD248/STK4/STK3/TMEM258/ATF2/ESR1/NUPR1/PRKAA1/NFKBIZ/PPARA/RB1/ADAR/SRSF6/HIPK1/MAPK7/CD40/JAK2/BAX/USP53/EIF2S1/ANO6/PIAS4/LEF1/TGFBR2/HLA-G/PLCG1/BCL2L1/MIR590/YAP1/TNF/FGB/PLA2G1B/COL4A3/RYR2"	"2/229"	"108/22083"	0.313489616956947	"IL6/UMODL1"	2	110	1.78578360019408	0.691976375934587
"GOBP EPITHELIAL CELL PROLIFERATION"	"go_bp"	"GOBP_EPITHELIAL_CELL_PROLIFERATION"	"GOBP_EPITHELIAL_CELL_PROLIFERATION"	"TGFA/KIT/IL6/IGFBP5/WNT2/FST/THBS1/ID2/HES1/SMAD3/ATOH8/LGR5/RGCC/HMOX1/FGF10/CDH3/CCL2/FGF9/ERN1/PRKDC/FLT1/PTN/PGF/ACVRL1/SFN/CCND1/MMP14/GATA2/EYA1/EGR3/KLF9/CEBPB/TEK/IGFBP3/GRN/SOX9/BMP4/NKX3-1/CD109/ITGA4/IGF2/ATP5IF1/SP1/FERMT1/LAMC1/PTPRN/CXCL12/HDAC6/FGF1/LGR4/RUNX2/EGFL7/FAP/MEF2C/RBPJ/BMPR1A/PLXNB3/CDKN1B/ANGPT1/ACVR2A/PEX2/NRP1/RPS6KA1/B4GALT1/PDPK1/PPARG/DUSP10/STAT6/VSTM4/DLL4/PROX1/PGR/JCAD/TNFAIP3/IFT172/DACH1/CDKN1C/TGFBR3/AGTR1/MMP12/CCL26/BMP6/CYP7B1/SIX4/BRCA2/OSR1/SIX1/B2M/HGF/SCG2/PYGO2/SERPINF1/CLDN1/POLD4/IFT57/SCAND3/EMC10/IQGAP3/FLCN/MMRN2/LIMS2/APOE/HTR2B/SAAL1/NGFR/HMGB2/SNAI2/RTN4/SGPP2/GDF5/XDH/NOG/VDR/MDK/GATA3/NKX2-6/TACSTD2/CDKN1A/PTPRM/KRIT1/MYC/MTSS1/BID/KDM5B/VEGFC/F3/PTCH1/EREG/FGF2/HAS2/A4GNT/OSR2/ROBO1/SFRP1/PURA/FGF18/DRD2/PRKD1/EPHA2/HIF1A/WNT5A/MAGED1/APLN/SERPINB1/NEAT1/MYDGF/EGFR/VASH1/EAF2/AR/NCSTN/WNT10B/KDR/MCC/HOXA5/AQP11/SMO/SIRT1/ECM1/AREG/VHL/TBX2/CFLAR/TWIST1/SLC39A9/SIRT6/WNT16/LIMS1/SAV1/IGFBP4/ITGB1BP1/ZFP36/CTNNB1/HSPG2/SCN5A/TGFB1/SCARB1/NR4A3/LAMA5/BAK1/RICTOR/BTBD10/TGFB2/CDH13/NR2F2/PIK3CB/CD34/STAT3/EFNB2/FMC1/HLX/NOX5/PDCD10/BTRC/RAB33B/IL12A/VEGFA/DAB2IP/BMPER/TP63/AKT3/CASK/PHB2/COL8A2/PRKD2/GLI1/GPX1/GPC3/THBS4/THAP1/PDCL3/TACR1/BMPR2/MAP2K2/TCF7L2/JAG1/PRKCA/ZNF304/PIK3CD/TIE1/WDR13/LOXL2/CCN3/NME2/ANG/ZEB2/PDCD6/FRS2/BCL2L2/LAMB1/RREB1/ZFP36L1/NR4A1/STK11/MIR125B1/IRF6/IFT80/GHRL/FBXW7/AGGF1/MED1/CDC73/EPGN/MAP2K5/HRAS/C6orf89/DEAF1/STAT5A/NLRC3/TNFSF12/ZNF580/SEMA5A/ITGB3/XBP1/NME1/NRP2/RAP1GAP/STXBP4/LIPA/EPB41L4B/VASH2/STK4/STK3/CAV2/PSEN1/STAT1/COL8A1/FUT2/NF1/ESR1/NUPR1/ATP5F1A/AIMP1/DLG1/MAPK1/C5AR1/IRS2/SYNJ2BP/SULF1/NFKBIZ/CDK4/IFT52/AKT1/RB1/ATP7A/SRSF6/ESRP2/ARNT/ZEB1/NR1D1/MTA3/NOTCH1/BCL11B/CDK6/DAB2/BAX/RUNX3/PRKX/HMGN1/PPARD/TGFBR1/CDC42/INTU/MAP2K1/SOX11/SPARC/SFRP2/ADAM17/FGF7/FZD7/WDR77/RASGRF1/EGF/NRAS/HMGB1/VEGFB/NOTCH2/RGN/FGFR1/PLCG1/SULF2/MIR27B/WDR48/BAD/TINF2/NFIB/CDKN2B/TGM1/ALDH1A2/UHRF1/ERBB2/BCL2L1/CAV1/TBX1/HYAL1/SIDT2/ZNF703/EPPK1/PTPRK/YAP1/TRIM24/RPTOR/PROK1/IFT74/RAF1/NRARP/DLX5/SHH/PPP1R16B/FLT4/FGFR2/NKX6-1/HES5/IHH/TNF/GPBAR1/MIR193A/CEACAM1/WNT3A/ALOX5/PDGFB/APOA1/VIP/ANGPTL8/OVOL1/PAX6/BMP5/FUT1/COL4A3/ST8SIA1/EDNRB/VEGFD/ANGPT4/DBH/MARVELD3/LEP/BTK/APLNR/FOXE3/IL12B/CLEC12B/SPINK1/MIR98/FGF16"	"4/227"	"380/21811"	0.560510451796349	"APOE/IL6/LGR5/MIR193A"	4	384	1.0114073730582	0.786020481237711
"GOBP EPITHELIAL STRUCTURE MAINTENANCE"	"go_bp"	"GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE"	"GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE"	"CRACD/SOX9/MKS1/PBLD/LDB1/PIWIL4/CROCC/VSIG1/STRAP/TLR4/LSR/LDB2/ZNF830/SLC22A5/CXADR/SRF/IL10RA/MUC13/MUC6/RBP4/MUC4/INAVA"	"1/230"	"21/22170"	0.203824244356754	"MUC6"	1	22	4.59006211180124	0.67940585961501
"GOBP EPITHELIAL TO MESENCHYMAL TRANSITION"	"go_bp"	"GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"	"GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION"	"GREM1/IL6/PDPN/WNT2/SPRY2/SMAD7/SMAD3/RGCC/LOXL3/KBTBD8/MSX2/ACVRL1/MSX1/DDX17/EDNRA/SOX9/BMP4/VASN/SNAI1/DACT3/GLIPR2/OLFM1/BAMBI/TBX3/AGT/HEY1/RBPJ/TGFB1I1/EPHA3/SPRY1/SLC39A6/TGFBR3/AKNA/GCNT2/SPRED2/DLG5/BCL9L/HGF/IL17RD/MARK1/SPRED1/ADAM8/SNAI2/RTN4/NOG/HMGA2/MDK/GATA3/BMP7/EZH2/FLNA/SDCBP/PTEN/TRIM62/LRP6/HAS2/SFRP1/NCAM1/TCOF1/HIF1A/MAD2L2/WNT5A/MTOR/POFUT2/IL1B/PPP3R1/SMAD4/PPP2CA/EPB41L5/PHLDB1/TWIST1/WNT16/LIMS1/DAG1/CTNNB1/SP6/TGFB1/SPRED3/EDN1/HEYL/TGFB2/FERMT2/DAB2IP/ACVR1/NOLC1/TGFB3/ROCK1/HDAC2/PEF1/POLR1B/CUL7/TCF7L2/JAG1/ROCK2/LOXL2/FUZ/WWTR1/PDCD6/MCRIP1/PHLDB2/SLC39A10/BMP2/EPHA4/TRIM28/CLASP2/FOXC1/SMAD2/PDCD4/EFNA1/WNT11/ADIPOR1/AXIN2/PTK2/FOXF2/TMEM100/GSK3B/ENG/NOTCH1/FAM83D/RFLNB/EMP2/DAB2/COL1A1/TGFBR1/SFRP2/WNT4/FOXA1/LEF1/TGFBR2/S100A4/SDHAF2/TNXB/USF3/HNRNPAB/FGFR1/NOTCH4/ADAM15/LDLRAD4/TGFBR3L/APLF/CLASP1/TIAM1/KLHL12/TASOR/ZNF703/MIR590/TBX5/DDX5/HEY2/FGFR2/GSC/BMP5/ALX1/ELL3/TBX20/FOXA2/ZNF750"	"2/229"	"155/22036"	0.482409687682308	"AGT/IL6"	2	157	1.24163966755881	0.757607889683049
