"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"
"58"	"ENSG00000032389"	"2"	3315428	3316231	804	"*"	"KOS_2h_peak_8704"	383	"."	17.88075	42.51458	38.32444	357	"Intron (ENST00000478754/ENSG00000032389, intron 3 of 10)"	2	3188925	3320544	131620	2	"ENST00000478754"	4313	"EIPR1"	"2"	3315494	3315625	132	"*"	"KOS_4h_peak_813"	86	"."	8.39812	13.67227	8.65634	25	"Intron (ENST00000478754/ENSG00000032389, intron 3 of 10)"	2	3188925	3320544	131620	2	"ENST00000478754"	4919	"EIPR1"
"59"	"ENSG00000032389"	"2"	3315428	3316231	804	"*"	"KOS_2h_peak_8704"	383	"."	17.88075	42.51458	38.32444	357	"Intron (ENST00000478754/ENSG00000032389, intron 3 of 10)"	2	3188925	3320544	131620	2	"ENST00000478754"	4313	"EIPR1"	"2"	3315967	3316133	167	"*"	"KOS_4h_peak_815"	119	"."	9.83564	17.18914	11.95526	19	"Intron (ENST00000478754/ENSG00000032389, intron 3 of 10)"	2	3188925	3320544	131620	2	"ENST00000478754"	4411	"EIPR1"
"60"	"ENSG00000032389"	"2"	3185205	3185454	250	"*"	"KOS_2h_peak_8701"	43	"."	4.96496	7.42982	4.34842	56	"Distal Intergenic"	2	3189325	3194391	5067	2	"ENST00000496433"	8937	"EIPR1"	"2"	3315792	3315848	57	"*"	"KOS_4h_peak_814"	152	"."	11.39744	20.70119	15.26145	32	"Intron (ENST00000478754/ENSG00000032389, intron 3 of 10)"	2	3188925	3320544	131620	2	"ENST00000478754"	4696	"EIPR1"
"61"	"ENSG00000032389"	"2"	3185205	3185454	250	"*"	"KOS_2h_peak_8701"	43	"."	4.96496	7.42982	4.34842	56	"Distal Intergenic"	2	3189325	3194391	5067	2	"ENST00000496433"	8937	"EIPR1"	"2"	3315494	3315625	132	"*"	"KOS_4h_peak_813"	86	"."	8.39812	13.67227	8.65634	25	"Intron (ENST00000478754/ENSG00000032389, intron 3 of 10)"	2	3188925	3320544	131620	2	"ENST00000478754"	4919	"EIPR1"
"62"	"ENSG00000032389"	"2"	3185205	3185454	250	"*"	"KOS_2h_peak_8701"	43	"."	4.96496	7.42982	4.34842	56	"Distal Intergenic"	2	3189325	3194391	5067	2	"ENST00000496433"	8937	"EIPR1"	"2"	3315967	3316133	167	"*"	"KOS_4h_peak_815"	119	"."	9.83564	17.18914	11.95526	19	"Intron (ENST00000478754/ENSG00000032389, intron 3 of 10)"	2	3188925	3320544	131620	2	"ENST00000478754"	4411	"EIPR1"
"63"	"ENSG00000032389"	"2"	3377508	3377857	350	"*"	"KOS_2h_peak_8705"	70	"."	4.67031	10.38245	7.09733	246	"Promoter (<=1kb)"	2	3188925	3377830	188906	2	"ENST00000398659"	0	"EIPR1"	"2"	3315792	3315848	57	"*"	"KOS_4h_peak_814"	152	"."	11.39744	20.70119	15.26145	32	"Intron (ENST00000478754/ENSG00000032389, intron 3 of 10)"	2	3188925	3320544	131620	2	"ENST00000478754"	4696	"EIPR1"
"64"	"ENSG00000032389"	"2"	3377508	3377857	350	"*"	"KOS_2h_peak_8705"	70	"."	4.67031	10.38245	7.09733	246	"Promoter (<=1kb)"	2	3188925	3377830	188906	2	"ENST00000398659"	0	"EIPR1"	"2"	3315494	3315625	132	"*"	"KOS_4h_peak_813"	86	"."	8.39812	13.67227	8.65634	25	"Intron (ENST00000478754/ENSG00000032389, intron 3 of 10)"	2	3188925	3320544	131620	2	"ENST00000478754"	4919	"EIPR1"
"65"	"ENSG00000032389"	"2"	3377508	3377857	350	"*"	"KOS_2h_peak_8705"	70	"."	4.67031	10.38245	7.09733	246	"Promoter (<=1kb)"	2	3188925	3377830	188906	2	"ENST00000398659"	0	"EIPR1"	"2"	3315967	3316133	167	"*"	"KOS_4h_peak_815"	119	"."	9.83564	17.18914	11.95526	19	"Intron (ENST00000478754/ENSG00000032389, intron 3 of 10)"	2	3188925	3320544	131620	2	"ENST00000478754"	4411	"EIPR1"
"66"	"ENSG00000034510"	"2"	84904687	84904991	305	"*"	"KOS_2h_peak_9149"	86	"."	5.79476	11.99499	8.61213	236	"Promoter (<=1kb)"	2	84905656	84906671	1016	1	"ENST00000233143"	-665	"TMSB10"	"2"	84905707	84905784	78	"*"	"KOS_4h_peak_845"	146	"."	9.85398	20.08791	14.6743	26	"Promoter (<=1kb)"	2	84905656	84906671	1016	1	"ENST00000233143"	51	"TMSB10"
"67"	"ENSG00000034510"	"2"	84905554	84905868	315	"*"	"KOS_2h_peak_9150"	472	"."	12.79258	51.56425	47.23152	224	"Promoter (<=1kb)"	2	84905656	84906671	1016	1	"ENST00000233143"	0	"TMSB10"	"2"	84905707	84905784	78	"*"	"KOS_4h_peak_845"	146	"."	9.85398	20.08791	14.6743	26	"Promoter (<=1kb)"	2	84905656	84906671	1016	1	"ENST00000233143"	51	"TMSB10"
"68"	"ENSG00000035403"	"10"	73998025	73998448	424	"*"	"KOS_2h_peak_1958"	241	"."	11.1187	28.0649	24.11276	182	"Promoter (<=1kb)"	10	73998114	74118048	119935	1	"ENST00000624354"	0	"VCL"	"10"	73998209	73998275	67	"*"	"KOS_4h_peak_183"	63	"."	6.67052	11.17682	6.3562	29	"Promoter (<=1kb)"	10	73998116	74120169	122054	1	"ENST00000211998"	93	"VCL"
"69"	"ENSG00000035403"	"10"	73997699	73997969	271	"*"	"KOS_2h_peak_1957"	270	"."	12.0591	31.04154	27.03132	146	"Promoter (<=1kb)"	10	73998114	74118048	119935	1	"ENST00000624354"	-145	"VCL"	"10"	73998209	73998275	67	"*"	"KOS_4h_peak_183"	63	"."	6.67052	11.17682	6.3562	29	"Promoter (<=1kb)"	10	73998116	74120169	122054	1	"ENST00000211998"	93	"VCL"
"70"	"ENSG00000035499"	"5"	60699603	60700264	662	"*"	"KOS_2h_peak_12578"	490	"."	17.52038	53.45593	49.06839	427	"Promoter (<=1kb)"	5	60596912	60700166	103255	2	"ENST00000265036"	0	"DEPDC1B"	"5"	60699985	60700116	132	"*"	"KOS_4h_peak_1154"	38	"."	4.63447	8.39522	3.87229	68	"Promoter (<=1kb)"	5	60597629	60700134	102506	2	"ENST00000453022"	18	"DEPDC1B"
"71"	"ENSG00000035687"	"1"	244451593	244451950	358	"*"	"KOS_2h_peak_1630"	279	"."	11.52924	31.97264	27.94253	207	"Promoter (<=1kb)"	1	244408494	244451909	43416	2	"ENST00000366535"	0	"ADSS2"	"1"	244451814	244451865	52	"*"	"KOS_4h_peak_145"	40	"."	5.52543	8.6321	4.07016	15	"Promoter (<=1kb)"	1	244408494	244451909	43416	2	"ENST00000366535"	44	"ADSS2"
"72"	"ENSG00000035687"	"1"	244452057	244452188	132	"*"	"KOS_2h_peak_1631"	60	"."	4.19294	9.28007	6.06252	74	"Promoter (<=1kb)"	1	244408494	244451909	43416	2	"ENST00000366535"	-148	"ADSS2"	"1"	244451814	244451865	52	"*"	"KOS_4h_peak_145"	40	"."	5.52543	8.6321	4.07016	15	"Promoter (<=1kb)"	1	244408494	244451909	43416	2	"ENST00000366535"	44	"ADSS2"
"73"	"ENSG00000037042"	"17"	42659283	42659650	368	"*"	"KOS_2h_peak_6759"	608	"."	21.62543	65.9908	60.88419	185	"Promoter (<=1kb)"	17	42659284	42667006	7723	1	"ENST00000251412"	0	"TUBG2"	"17"	42659433	42659490	58	"*"	"KOS_4h_peak_590"	63	"."	6.67052	11.17682	6.3562	27	"Promoter (<=1kb)"	17	42659307	42666822	7516	1	"ENST00000588870"	126	"TUBG2"
"74"	"ENSG00000037280"	"5"	180618981	180619164	184	"*"	"KOS_2h_peak_13160"	63	"."	6.12817	9.59859	6.36036	84	"Promoter (<=1kb)"	5	180614076	180619137	5062	2	"ENST00000514810"	0	"FLT4"	"5"	180634860	180634941	82	"*"	"KOS_4h_peak_1197"	316	"."	12.26772	38.03111	31.63647	44	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-5522	"FLT4"
"75"	"ENSG00000037280"	"5"	180618981	180619164	184	"*"	"KOS_2h_peak_13160"	63	"."	6.12817	9.59859	6.36036	84	"Promoter (<=1kb)"	5	180614076	180619137	5062	2	"ENST00000514810"	0	"FLT4"	"5"	180635240	180635310	71	"*"	"KOS_4h_peak_1198"	170	"."	10.71085	22.61764	17.06521	38	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-5902	"FLT4"
"76"	"ENSG00000037280"	"5"	180618981	180619164	184	"*"	"KOS_2h_peak_13160"	63	"."	6.12817	9.59859	6.36036	84	"Promoter (<=1kb)"	5	180614076	180619137	5062	2	"ENST00000514810"	0	"FLT4"	"5"	180635383	180635453	71	"*"	"KOS_4h_peak_1199"	171	"."	12.4976	22.69093	17.1376	37	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-6045	"FLT4"
"77"	"ENSG00000037280"	"5"	180634799	180635525	727	"*"	"KOS_2h_peak_13161"	596	"."	19.11985	64.70831	59.65493	101	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-5461	"FLT4"	"5"	180634860	180634941	82	"*"	"KOS_4h_peak_1197"	316	"."	12.26772	38.03111	31.63647	44	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-5522	"FLT4"
"78"	"ENSG00000037280"	"5"	180634799	180635525	727	"*"	"KOS_2h_peak_13161"	596	"."	19.11985	64.70831	59.65493	101	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-5461	"FLT4"	"5"	180635240	180635310	71	"*"	"KOS_4h_peak_1198"	170	"."	10.71085	22.61764	17.06521	38	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-5902	"FLT4"
"79"	"ENSG00000037280"	"5"	180634799	180635525	727	"*"	"KOS_2h_peak_13161"	596	"."	19.11985	64.70831	59.65493	101	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-5461	"FLT4"	"5"	180635383	180635453	71	"*"	"KOS_4h_peak_1199"	171	"."	12.4976	22.69093	17.1376	37	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-6045	"FLT4"
"80"	"ENSG00000037280"	"5"	180635750	180635959	210	"*"	"KOS_2h_peak_13162"	200	"."	10.43987	23.86542	20.01759	102	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-6412	"FLT4"	"5"	180634860	180634941	82	"*"	"KOS_4h_peak_1197"	316	"."	12.26772	38.03111	31.63647	44	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-5522	"FLT4"
"81"	"ENSG00000037280"	"5"	180635750	180635959	210	"*"	"KOS_2h_peak_13162"	200	"."	10.43987	23.86542	20.01759	102	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-6412	"FLT4"	"5"	180635240	180635310	71	"*"	"KOS_4h_peak_1198"	170	"."	10.71085	22.61764	17.06521	38	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-5902	"FLT4"
"82"	"ENSG00000037280"	"5"	180635750	180635959	210	"*"	"KOS_2h_peak_13162"	200	"."	10.43987	23.86542	20.01759	102	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-6412	"FLT4"	"5"	180635383	180635453	71	"*"	"KOS_4h_peak_1199"	171	"."	12.4976	22.69093	17.1376	37	"Intron (ENST00000261937/ENSG00000037280, intron 1 of 29)"	5	180607965	180629338	21374	2	"ENST00000507059"	-6045	"FLT4"
"83"	"ENSG00000038358"	"16"	67872999	67873543	545	"*"	"KOS_2h_peak_5947"	483	"."	15.17911	52.6948	48.33161	204	"Promoter (<=1kb)"	16	67873052	67884495	11444	1	"ENST00000572221"	0	"EDC4"	"16"	67873297	67873348	52	"*"	"KOS_4h_peak_510"	38	"."	5.59534	8.43367	3.89839	22	"Promoter (<=1kb)"	16	67873372	67880489	7118	1	"ENST00000536072"	-24	"EDC4"
"84"	"ENSG00000038358"	"16"	67872999	67873543	545	"*"	"KOS_2h_peak_5947"	483	"."	15.17911	52.6948	48.33161	204	"Promoter (<=1kb)"	16	67873052	67884495	11444	1	"ENST00000572221"	0	"EDC4"	"16"	67873100	67873211	112	"*"	"KOS_4h_peak_509"	36	"."	5.58033	8.1261	3.62244	66	"Promoter (<=1kb)"	16	67873052	67884499	11448	1	"ENST00000358933"	48	"EDC4"
"85"	"ENSG00000041880"	"3"	51942086	51942663	578	"*"	"KOS_2h_peak_11223"	318	"."	9.4797	35.92261	31.82168	239	"Promoter (<=1kb)"	3	51942345	51948603	6259	1	"ENST00000431474"	0	"PARP3"	"3"	51942371	51942444	74	"*"	"KOS_4h_peak_1042"	32	"."	5.14121	7.7109	3.24218	27	"Promoter (<=1kb)"	3	51942377	51948594	6218	1	"ENST00000471971"	0	"PARP3"
"86"	"ENSG00000041880"	"3"	51942086	51942663	578	"*"	"KOS_2h_peak_11223"	318	"."	9.4797	35.92261	31.82168	239	"Promoter (<=1kb)"	3	51942345	51948603	6259	1	"ENST00000431474"	0	"PARP3"	"3"	51942205	51942274	70	"*"	"KOS_4h_peak_1041"	41	"."	5.56964	8.70312	4.11695	38	"Promoter (<=1kb)"	3	51942345	51948603	6259	1	"ENST00000431474"	-71	"PARP3"
"87"	"ENSG00000041880"	"3"	51942818	51943013	196	"*"	"KOS_2h_peak_11224"	45	"."	4.71703	7.61834	4.52407	134	"Promoter (<=1kb)"	3	51942937	51944900	1964	1	"ENST00000470601"	0	"PARP3"	"3"	51942371	51942444	74	"*"	"KOS_4h_peak_1042"	32	"."	5.14121	7.7109	3.24218	27	"Promoter (<=1kb)"	3	51942377	51948594	6218	1	"ENST00000471971"	0	"PARP3"
"88"	"ENSG00000041880"	"3"	51942818	51943013	196	"*"	"KOS_2h_peak_11224"	45	"."	4.71703	7.61834	4.52407	134	"Promoter (<=1kb)"	3	51942937	51944900	1964	1	"ENST00000470601"	0	"PARP3"	"3"	51942205	51942274	70	"*"	"KOS_4h_peak_1041"	41	"."	5.56964	8.70312	4.11695	38	"Promoter (<=1kb)"	3	51942345	51948603	6259	1	"ENST00000431474"	-71	"PARP3"
"89"	"ENSG00000048405"	"7"	127391672	127392026	355	"*"	"KOS_2h_peak_14782"	577	"."	18.50747	62.66735	57.7322	165	"Promoter (<=1kb)"	7	127374946	127392118	17173	2	"ENST00000436992"	92	"ZNF800"	"7"	127391815	127391909	95	"*"	"KOS_4h_peak_1347"	55	"."	5.66455	10.24766	5.50938	26	"Promoter (<=1kb)"	7	127374946	127392118	17173	2	"ENST00000436992"	209	"ZNF800"
"90"	"ENSG00000049449"	"11"	32091009	32091265	257	"*"	"KOS_2h_peak_2509"	259	"."	8.9345	29.96191	25.97155	150	"Promoter (<=1kb)"	11	32091074	32105722	14649	1	"ENST00000054950"	0	"RCN1"	"11"	32091607	32091658	52	"*"	"KOS_4h_peak_225"	16	"."	4.28434	5.83183	1.69221	8	"Promoter (<=1kb)"	11	32091610	32098458	6849	1	"ENST00000532721"	0	"RCN1"
"91"	"ENSG00000049449"	"11"	32091405	32092065	661	"*"	"KOS_2h_peak_2510"	169	"."	8.13105	20.66199	16.91042	234	"Promoter (<=1kb)"	11	32091610	32098458	6849	1	"ENST00000532721"	0	"RCN1"	"11"	32091607	32091658	52	"*"	"KOS_4h_peak_225"	16	"."	4.28434	5.83183	1.69221	8	"Promoter (<=1kb)"	11	32091610	32098458	6849	1	"ENST00000532721"	0	"RCN1"
"92"	"ENSG00000049618"	"6"	156777890	156779966	2077	"*"	"KOS_2h_peak_14083"	153	"."	6.38057	19.0916	15.3938	1574	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	0	"ARID1B"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"
"93"	"ENSG00000049618"	"6"	157021690	157021835	146	"*"	"KOS_2h_peak_14085"	49	"."	4.46971	8.08519	4.95074	105	"Promoter (<=1kb)"	6	157022286	157208694	186409	1	"ENST00000635849"	-451	"ARID1B"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"
"94"	"ENSG00000049618"	"6"	157021334	157021477	144	"*"	"KOS_2h_peak_14084"	36	"."	4.16473	6.66773	3.64812	47	"Promoter (<=1kb)"	6	157022286	157208694	186409	1	"ENST00000635849"	-809	"ARID1B"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"
"95"	"ENSG00000049618"	"6"	157148364	157148623	260	"*"	"KOS_2h_peak_14087"	19	"."	3.04585	4.79411	1.97142	256	"Promoter (<=1kb)"	6	157148729	157168275	19547	1	"ENST00000636426"	-106	"ARID1B"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"
"96"	"ENSG00000049618"	"6"	157143462	157143578	117	"*"	"KOS_2h_peak_14086"	57	"."	4.73263	8.89686	5.70095	70	"Intron (ENST00000346085/ENSG00000049618, intron 9 of 20)"	6	157148729	157168275	19547	1	"ENST00000636426"	-5151	"ARID1B"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"
"97"	"ENSG00000049618"	"6"	157148697	157148949	253	"*"	"KOS_2h_peak_14088"	53	"."	4.85442	8.47985	5.3174	36	"Promoter (<=1kb)"	6	157148729	157168275	19547	1	"ENST00000636426"	0	"ARID1B"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"
"98"	"ENSG00000050438"	"12"	51425162	51425278	117	"*"	"KOS_2h_peak_3454"	49	"."	4.84001	8.13693	4.99654	42	"Promoter (<=1kb)"	12	51425117	51480610	55494	1	"ENST00000514353"	45	"SLC4A8"	"12"	51424925	51425030	106	"*"	"KOS_4h_peak_300"	40	"."	5.68732	8.58022	4.0249	32	"Promoter (<=1kb)"	12	51424934	51440852	15919	1	"ENST00000546497"	0	"SLC4A8"
"99"	"ENSG00000050438"	"12"	51424745	51425081	337	"*"	"KOS_2h_peak_3453"	384	"."	13.48935	42.59954	38.40765	173	"Promoter (<=1kb)"	12	51424831	51515763	90933	1	"ENST00000453097"	0	"SLC4A8"	"12"	51424925	51425030	106	"*"	"KOS_4h_peak_300"	40	"."	5.68732	8.58022	4.0249	32	"Promoter (<=1kb)"	12	51424934	51440852	15919	1	"ENST00000546497"	0	"SLC4A8"
"100"	"ENSG00000051596"	"5"	175968044	175968314	271	"*"	"KOS_2h_peak_13071"	219	"."	5.84476	25.82155	21.92094	144	"Promoter (<=1kb)"	5	175960219	175968280	8062	2	"ENST00000513482"	0	"THOC3"	"5"	175968195	175968285	91	"*"	"KOS_4h_peak_1189"	31	"."	4.36186	7.58665	3.15225	40	"Promoter (<=1kb)"	5	175960219	175968280	8062	2	"ENST00000513482"	0	"THOC3"
"101"	"ENSG00000053371"	"1"	19311645	19312177	533	"*"	"KOS_2h_peak_256"	219	"."	9.10941	25.89257	21.99084	274	"Promoter (<=1kb)"	1	19303965	19312144	8180	2	"ENST00000235835"	0	"AKR7A2"	"1"	19311968	19312033	66	"*"	"KOS_4h_peak_25"	17	"."	3.9985	5.86251	1.70983	5	"Promoter (<=1kb)"	1	19304166	19311907	7742	2	"ENST00000489286"	-61	"AKR7A2"
"102"	"ENSG00000053371"	"1"	19311295	19311429	135	"*"	"KOS_2h_peak_255"	35	"."	4.28538	6.60271	3.59025	89	"Promoter (<=1kb)"	1	19304166	19311907	7742	2	"ENST00000489286"	478	"AKR7A2"	"1"	19311968	19312033	66	"*"	"KOS_4h_peak_25"	17	"."	3.9985	5.86251	1.70983	5	"Promoter (<=1kb)"	1	19304166	19311907	7742	2	"ENST00000489286"	-61	"AKR7A2"
"103"	"ENSG00000054148"	"9"	136849161	136849707	547	"*"	"KOS_2h_peak_16301"	259	"."	10.79609	29.91555	25.92679	431	"Promoter (<=1kb)"	9	136849409	136851024	1616	1	"ENST00000247665"	0	"PHPT1"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"
"104"	"ENSG00000054148"	"9"	136847153	136847408	256	"*"	"KOS_2h_peak_16297"	89	"."	6.16769	12.29591	8.90089	115	"Promoter (1-2kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-1316	"PHPT1"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"
"105"	"ENSG00000054148"	"9"	136849823	136849992	170	"*"	"KOS_2h_peak_16302"	42	"."	4.20679	7.29784	4.22382	73	"Promoter (<=1kb)"	9	136849779	136851022	1244	1	"ENST00000463215"	44	"PHPT1"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"
"106"	"ENSG00000054148"	"9"	136848544	136848668	125	"*"	"KOS_2h_peak_16300"	46	"."	4.62577	7.76398	4.65284	31	"Promoter (<=1kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-56	"PHPT1"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"
"107"	"ENSG00000054148"	"9"	136847857	136848062	206	"*"	"KOS_2h_peak_16299"	32	"."	3.66632	6.25743	3.27509	66	"Promoter (<=1kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-662	"PHPT1"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"
"108"	"ENSG00000054148"	"9"	136846792	136847079	288	"*"	"KOS_2h_peak_16296"	132	"."	7.97865	16.87486	13.26321	113	"Promoter (1-2kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-1645	"PHPT1"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"
"109"	"ENSG00000054148"	"9"	136846357	136846474	118	"*"	"KOS_2h_peak_16295"	71	"."	5.75325	10.40152	7.11294	37	"Promoter (2-3kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-2250	"PHPT1"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"
"110"	"ENSG00000054148"	"9"	136847615	136847781	167	"*"	"KOS_2h_peak_16298"	53	"."	5.05396	8.50438	5.33907	74	"Promoter (<=1kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-943	"PHPT1"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"
"111"	"ENSG00000054148"	"9"	136845807	136846082	276	"*"	"KOS_2h_peak_16294"	64	"."	4.99556	9.73158	6.47926	177	"Promoter (2-3kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-2642	"PHPT1"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"
"112"	"ENSG00000054267"	"1"	235327525	235328257	733	"*"	"KOS_2h_peak_1602"	143	"."	6.87434	18.02907	14.37268	622	"Promoter (<=1kb)"	1	235166895	235328219	161325	2	"ENST00000349213"	0	"ARID4B"	"1"	235327971	235328068	98	"*"	"KOS_4h_peak_141"	21	"."	4.82017	6.45445	2.19358	12	"Promoter (<=1kb)"	1	235167884	235328134	160251	2	"ENST00000421364"	66	"ARID4B"
"113"	"ENSG00000054282"	"1"	243480253	243481106	854	"*"	"KOS_2h_peak_1623"	661	"."	18.66761	71.34452	66.10787	424	"Intron (ENST00000366541/ENSG00000054282, intron 16 of 17)"	1	243487815	243500089	12275	1	"ENST00000497459"	-6709	"SDCCAG8"	"1"	243480247	243480484	238	"*"	"KOS_4h_peak_142"	63	"."	7.27877	11.19592	6.37488	27	"Intron (ENST00000366541/ENSG00000054282, intron 16 of 17)"	1	243487815	243500089	12275	1	"ENST00000497459"	-7331	"SDCCAG8"
"114"	"ENSG00000054282"	"1"	243480253	243481106	854	"*"	"KOS_2h_peak_1623"	661	"."	18.66761	71.34452	66.10787	424	"Intron (ENST00000366541/ENSG00000054282, intron 16 of 17)"	1	243487815	243500089	12275	1	"ENST00000497459"	-6709	"SDCCAG8"	"1"	243480553	243480901	349	"*"	"KOS_4h_peak_143"	285	"."	14.56676	34.77649	28.54584	124	"Intron (ENST00000366541/ENSG00000054282, intron 16 of 17)"	1	243487815	243500089	12275	1	"ENST00000497459"	-6914	"SDCCAG8"
"115"	"ENSG00000055130"	"7"	148698382	148699064	683	"*"	"KOS_2h_peak_14887"	216	"."	9.20234	25.52774	21.63498	296	"Promoter (<=1kb)"	7	148698517	148801004	102488	1	"ENST00000665936"	0	"CUL1"	"7"	148698603	148698693	91	"*"	"KOS_4h_peak_1367"	43	"."	6.11866	8.9972	4.38652	50	"Promoter (<=1kb)"	7	148698645	148801025	102381	1	"ENST00000602748"	0	"CUL1"
