"geneId"	"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"transcriptId"	"distanceToTSS"	"external_gene_name"
"113"	"ENSG00000080845"	"20"	36461575	36461641	67	"*"	"KOS_4h_peak_933"	72	"."	7.49805	12.15791	7.25694	41	"Promoter (<=1kb)"	20	36461492	36500203	38712	1	"ENST00000482037"	83	"DLGAP4"
"114"	"ENSG00000084073"	"1"	40258151	40258320	170	"*"	"KOS_4h_peak_54"	38	"."	4.99813	8.40895	3.87883	72	"Promoter (<=1kb)"	1	40258236	40262905	4670	1	"ENST00000479131"	0	"ZMPSTE24"
"115"	"ENSG00000085511"	"6"	160991453	160991537	85	"*"	"KOS_4h_peak_1281"	73	"."	7.11522	12.28661	7.37472	38	"Promoter (<=1kb)"	6	160991727	161117385	125659	1	"ENST00000366919"	-190	"MAP3K4"
"116"	"ENSG00000086015"	"1"	45803648	45803705	58	"*"	"KOS_4h_peak_63"	35	"."	5.78786	8.07764	3.57821	32	"Promoter (<=1kb)"	1	45803612	46036122	232511	1	"ENST00000361297"	36	"MAST2"
"117"	"ENSG00000086232"	"7"	6058934	6059166	233	"*"	"KOS_4h_peak_1300"	109	"."	9.44665	16.14488	10.97538	104	"Promoter (<=1kb)"	7	6046071	6059164	13094	2	"ENST00000431744"	0	"EIF2AK1"
"118"	"ENSG00000087086"	"19"	48965304	48965445	142	"*"	"KOS_4h_peak_792"	123	"."	8.99712	17.63181	12.36757	34	"Promoter (<=1kb)"	19	48965309	48966879	1571	1	"ENST00000331825"	0	"FTL"
"119"	"ENSG00000087087"	"7"	100875034	100875223	190	"*"	"KOS_4h_peak_1337"	59	"."	6.42651	10.78055	5.99391	112	"Promoter (<=1kb)"	7	100875103	100888664	13562	1	"ENST00000611405"	0	"SRRT"
"120"	"ENSG00000087460"	"20"	58889183	58889268	86	"*"	"KOS_4h_peak_940"	34	"."	5.6166	7.94357	3.45611	70	"Promoter (<=1kb)"	20	58889223	58911179	21957	1	"ENST00000480232"	0	"GNAS"
"121"	"ENSG00000087460"	"20"	58854836	58854977	142	"*"	"KOS_4h_peak_939"	62	"."	7.19839	11.05741	6.24648	91	"Promoter (1-2kb)"	20	58853266	58911192	57927	1	"ENST00000349036"	1570	"GNAS"
"122"	"ENSG00000087460"	"20"	58891092	58891167	76	"*"	"KOS_4h_peak_941"	24	"."	4.08924	6.80383	2.46867	43	"Promoter (<=1kb)"	20	58891302	58911192	19891	1	"ENST00000371095"	-135	"GNAS"
"123"	"ENSG00000088538"	"3"	50674834	50674931	98	"*"	"KOS_4h_peak_1039"	32	"."	5.14121	7.7109	3.24218	4	"Promoter (<=1kb)"	3	50674927	51384198	709272	1	"ENST00000266037"	0	"DOCK3"
"124"	"ENSG00000088756"	"18"	6729706	6729831	126	"*"	"KOS_4h_peak_690"	41	"."	5.56964	8.70312	4.11695	97	"Promoter (<=1kb)"	18	6729716	6915716	186001	1	"ENST00000383472"	0	"ARHGAP28"
"125"	"ENSG00000089199"	"20"	5911579	5911671	93	"*"	"KOS_4h_peak_924"	83	"."	8.36025	13.3422	8.34938	45	"Promoter (<=1kb)"	20	5911530	5923073	11544	1	"ENST00000455042"	49	"CHGB"
"126"	"ENSG00000089280"	"16"	31180156	31180210	55	"*"	"KOS_4h_peak_492"	59	"."	6.3755	10.69754	5.9329	35	"Promoter (<=1kb)"	16	31180151	31191575	11425	1	"ENST00000568685"	5	"FUS"
"127"	"ENSG00000089693"	"12"	6767924	6767975	52	"*"	"KOS_4h_peak_286"	16	"."	4.28434	5.83183	1.69221	0	"Promoter (<=1kb)"	12	6748795	6767475	18681	2	"ENST00000539187"	-449	"MLF2"
"128"	"ENSG00000090060"	"14"	96502387	96502448	62	"*"	"KOS_4h_peak_402"	70	"."	7.10915	11.88788	7.00247	31	"Promoter (<=1kb)"	14	96502398	96565048	62651	1	"ENST00000553689"	0	"PAPOLA"
"129"	"ENSG00000090776"	"X"	68828780	68828831	52	"*"	"KOS_4h_peak_1490"	37	"."	5.91992	8.31641	3.79836	39	"Promoter (<=1kb)"	23	68829021	68842160	13140	1	"ENST00000204961"	-190	"EFNB1"
"130"	"ENSG00000092421"	"5"	116574616	116574733	118	"*"	"KOS_4h_peak_1170"	65	"."	7.47828	11.38586	6.54681	79	"Promoter (<=1kb)"	5	116443555	116574823	131269	2	"ENST00000343348"	90	"SEMA6A"
"131"	"ENSG00000092931"	"17"	76736539	76736621	83	"*"	"KOS_4h_peak_652"	24	"."	4.71278	6.75286	2.42901	40	"Promoter (<=1kb)"	17	76736565	76779254	42690	1	"ENST00000621483"	0	"MFSD11"
"132"	"ENSG00000093010"	"22"	19941748	19941865	118	"*"	"KOS_4h_peak_985"	31	"."	4.66492	7.53009	3.10331	76	"Promoter (<=1kb)"	22	19941772	19969975	28204	1	"ENST00000361682"	0	"COMT"
"133"	"ENSG00000095380"	"9"	98056398	98056529	132	"*"	"KOS_4h_peak_1431"	59	"."	6.42651	10.78055	5.99391	61	"Promoter (<=1kb)"	9	98056732	98083077	26346	1	"ENST00000210444"	-203	"NANS"
"134"	"ENSG00000095587"	"10"	96514029	96514080	52	"*"	"KOS_4h_peak_194"	41	"."	5.78238	8.73186	4.1417	23	"Promoter (<=1kb)"	10	96364608	96513926	149319	2	"ENST00000357947"	-103	"TLL2"
"135"	"ENSG00000096746"	"10"	68331617	68331668	52	"*"	"KOS_4h_peak_172"	32	"."	5.14121	7.7109	3.24218	34	"Promoter (<=1kb)"	10	68331721	68339546	7826	1	"ENST00000461310"	-53	"HNRNPH3"
"136"	"ENSG00000096746"	"10"	68332038	68332225	188	"*"	"KOS_4h_peak_173"	91	"."	6.99738	14.20944	9.15124	41	"Promoter (<=1kb)"	10	68332064	68343193	11130	1	"ENST00000265866"	0	"HNRNPH3"
"137"	"ENSG00000099326"	"19"	58572922	58573000	79	"*"	"KOS_4h_peak_811"	90	"."	7.71181	14.10095	9.05311	28	"Promoter (<=1kb)"	19	58569205	58572775	3571	2	"ENST00000594108"	-147	"MZF1"
"138"	"ENSG00000099330"	"19"	17235865	17236000	136	"*"	"KOS_4h_peak_758"	50	"."	5.99808	9.72704	5.04225	17	"Exon (ENST00000291442/ENSG00000160113, exon 3 of 4)"	19	17228256	17229215	960	1	"ENST00000600826"	7609	"OCEL1"
"139"	"ENSG00000099331"	"19"	17079620	17079713	94	"*"	"KOS_4h_peak_757"	31	"."	5.21338	7.54303	3.11262	36	"Intron (ENST00000682292/ENSG00000099331, intron 1 of 39)"	19	17075786	17213284	137499	1	"ENST00000594824"	3834	"MYO9B"
"140"	"ENSG00000099341"	"19"	38374824	38374883	60	"*"	"KOS_4h_peak_771"	42	"."	5.88067	8.88893	4.28573	20	"Promoter (<=1kb)"	19	38374784	38383823	9040	1	"ENST00000700297"	40	"PSMD8"
"141"	"ENSG00000099622"	"19"	1269559	1269632	74	"*"	"KOS_4h_peak_734"	64	"."	6.51249	11.30013	6.46975	30	"Promoter (<=1kb)"	19	1269356	1272374	3019	1	"ENST00000590171"	203	"CIRBP"
"142"	"ENSG00000099622"	"19"	1269303	1269397	95	"*"	"KOS_4h_peak_733"	78	"."	6.93492	12.80893	7.85982	40	"Promoter (<=1kb)"	19	1269327	1274595	5269	1	"ENST00000586773"	0	"CIRBP"
"143"	"ENSG00000099821"	"19"	632873	632981	109	"*"	"KOS_4h_peak_725"	59	"."	6.42651	10.78055	5.99391	65	"Promoter (<=1kb)"	19	629636	633525	3890	2	"ENST00000592863"	544	"POLRMT"
"144"	"ENSG00000099875"	"19"	2051150	2051222	73	"*"	"KOS_4h_peak_735"	96	"."	7.84433	14.76495	9.67771	32	"Promoter (<=1kb)"	19	2037465	2051224	13760	2	"ENST00000309340"	2	"MKNK2"
"145"	"ENSG00000099949"	"22"	20982303	20982382	80	"*"	"KOS_4h_peak_995"	57	"."	6.28287	10.54666	5.78992	28	"Promoter (<=1kb)"	22	20982323	20989675	7353	1	"ENST00000443265"	0	"LZTR1"
"146"	"ENSG00000100201"	"22"	38506244	38506404	161	"*"	"KOS_4h_peak_1003"	39	"."	5.78388	8.45269	3.91348	18	"Promoter (<=1kb)"	22	38483438	38506311	22874	2	"ENST00000403230"	0	"DDX17"
"147"	"ENSG00000100201"	"22"	38505952	38506122	171	"*"	"KOS_4h_peak_1002"	47	"."	6.36424	9.40432	4.75462	45	"Promoter (<=1kb)"	22	38498553	38505901	7349	2	"ENST00000467279"	-51	"DDX17"
"148"	"ENSG00000100207"	"22"	42323845	42324233	389	"*"	"KOS_4h_peak_1010"	538	"."	17.17481	61.58615	53.84314	223	"Intron (ENST00000515426/ENSG00000100207, intron 1 of 1)"	22	42211513	42318239	106727	2	"ENST00000675876"	-5606	"TCF20"
"149"	"ENSG00000100243"	"22"	42649356	42649417	62	"*"	"KOS_4h_peak_1011"	69	"."	6.85495	11.86177	6.98135	22	"Promoter (<=1kb)"	22	42617840	42649392	31553	2	"ENST00000352397"	0	"CYB5R3"
"150"	"ENSG00000100316"	"22"	39319608	39319707	100	"*"	"KOS_4h_peak_1005"	27	"."	4.96835	7.15602	2.78589	35	"Promoter (<=1kb)"	22	39312882	39319623	6742	2	"ENST00000216146"	0	"RPL3"
"151"	"ENSG00000100346"	"22"	39566107	39566185	79	"*"	"KOS_4h_peak_1008"	245	"."	14.73424	30.53552	24.53625	32	"Distal Intergenic"	22	39570753	39684528	113776	1	"ENST00000407673"	-4568	"CACNA1I"
"152"	"ENSG00000100346"	"22"	39565998	39566053	56	"*"	"KOS_4h_peak_1007"	31	"."	4.66492	7.53009	3.10331	19	"Distal Intergenic"	22	39570753	39684528	113776	1	"ENST00000407673"	-4700	"CACNA1I"
"153"	"ENSG00000100347"	"22"	43980066	43980124	59	"*"	"KOS_4h_peak_1019"	74	"."	7.79825	12.34886	7.43025	39	"Intron (ENST00000350028/ENSG00000100347, intron 10 of 14)"	22	43974595	43996529	21935	1	"ENST00000474323"	5471	"SAMM50"
"154"	"ENSG00000100353"	"22"	36529106	36529247	142	"*"	"KOS_4h_peak_999"	69	"."	6.85495	11.86177	6.98135	38	"Promoter (<=1kb)"	22	36510855	36529166	18312	2	"ENST00000216190"	0	"EIF3D"
"155"	"ENSG00000100523"	"14"	53153137	53153268	132	"*"	"KOS_4h_peak_381"	56	"."	6.424	10.41433	5.66213	48	"Promoter (<=1kb)"	14	53036745	53153204	116460	2	"ENST00000395606"	0	"DDHD1"
"156"	"ENSG00000100600"	"14"	92719171	92719268	98	"*"	"KOS_4h_peak_398"	62	"."	7.19839	11.05741	6.24648	74	"Promoter (1-2kb)"	14	92703822	92717459	13638	2	"ENST00000555169"	-1712	"LGMN"
"157"	"ENSG00000100796"	"14"	91509654	91509705	52	"*"	"KOS_4h_peak_397"	38	"."	4.99813	8.40895	3.87883	39	"Promoter (<=1kb)"	14	91461381	91509654	48274	2	"ENST00000554308"	0	"PPP4R3A"
"158"	"ENSG00000100811"	"14"	100239235	100239492	258	"*"	"KOS_4h_peak_408"	112	"."	8.56868	16.43345	11.22945	189	"Promoter (<=1kb)"	14	100239144	100282788	43645	1	"ENST00000262238"	91	"YY1"
"159"	"ENSG00000100983"	"20"	34955613	34955712	100	"*"	"KOS_4h_peak_932"	28	"."	4.81637	7.19218	2.82053	85	"Promoter (<=1kb)"	20	34928473	34955643	27171	2	"ENST00000645723"	0	"GSS"
"160"	"ENSG00000101216"	"20"	63626448	63626511	64	"*"	"KOS_4h_peak_949"	38	"."	4.99813	8.40895	3.87883	22	"Promoter (<=1kb)"	20	63587605	63627101	39497	2	"ENST00000370077"	590	"GMEB2"
"161"	"ENSG00000101216"	"20"	63626244	63626372	129	"*"	"KOS_4h_peak_948"	45	"."	4.90709	9.22813	4.59797	79	"Promoter (<=1kb)"	20	63587605	63627101	39497	2	"ENST00000370077"	729	"GMEB2"
"162"	"ENSG00000101474"	"20"	24992687	24992758	72	"*"	"KOS_4h_peak_928"	17	"."	3.9985	5.86251	1.70983	35	"Promoter (<=1kb)"	20	24962925	24992751	29827	2	"ENST00000217456"	0	"APMAP"
"163"	"ENSG00000101596"	"18"	2655829	2655956	128	"*"	"KOS_4h_peak_686"	101	"."	8.14025	15.25614	10.12394	92	"Promoter (<=1kb)"	18	2655919	2707228	51310	1	"ENST00000684915"	0	"SMCHD1"
"164"	"ENSG00000101665"	"18"	48950297	48950371	75	"*"	"KOS_4h_peak_708"	14	"."	4.30861	5.4718	1.40967	37	"Promoter (<=1kb)"	18	48921372	48950424	29053	2	"ENST00000589634"	53	"SMAD7"
"165"	"ENSG00000101773"	"18"	22933146	22933269	124	"*"	"KOS_4h_peak_702"	64	"."	6.97942	11.3115	6.47908	97	"Promoter (<=1kb)"	18	22933328	23026486	93159	1	"ENST00000327155"	-59	"RBBP8"
"166"	"ENSG00000102119"	"X"	154378724	154378777	54	"*"	"KOS_4h_peak_1499"	37	"."	5.91992	8.31641	3.79836	39	"Promoter (<=1kb)"	23	154379273	154381291	2019	1	"ENST00000369835"	-496	"EMD"
"167"	"ENSG00000102119"	"X"	154379202	154379279	78	"*"	"KOS_4h_peak_1500"	41	"."	6.11859	8.68685	4.11695	28	"Promoter (<=1kb)"	23	154379273	154381291	2019	1	"ENST00000369835"	0	"EMD"
"168"	"ENSG00000102241"	"X"	136496970	136497086	117	"*"	"KOS_4h_peak_1494"	51	"."	6.59852	9.80045	5.10335	18	"Promoter (<=1kb)"	23	136497079	136512342	15264	1	"ENST00000535601"	0	"HTATSF1"
"169"	"ENSG00000102678"	"13"	21725955	21726091	137	"*"	"KOS_4h_peak_345"	226	"."	10.08679	28.4961	22.60018	57	"Distal Intergenic"	13	21681113	21701832	20720	1	"ENST00000478546"	44842	"FGF9"
"170"	"ENSG00000102780"	"13"	42048284	42048509	226	"*"	"KOS_4h_peak_348"	31	"."	4.36186	7.58665	3.15225	13	"Promoter (<=1kb)"	13	42048648	42242896	194249	1	"ENST00000337343"	-139	"DGKH"
"171"	"ENSG00000102786"	"13"	51452251	51452302	52	"*"	"KOS_4h_peak_350"	46	"."	5.96514	9.33723	4.69454	34	"Promoter (<=1kb)"	13	51423003	51452251	29249	2	"ENST00000461515"	0	"INTS6"
"172"	"ENSG00000102786"	"13"	51452841	51453024	184	"*"	"KOS_4h_peak_352"	37	"."	5.50628	8.2919	3.77474	24	"Promoter (<=1kb)"	13	51436426	51453015	16590	2	"ENST00000442263"	0	"INTS6"
"173"	"ENSG00000102908"	"16"	69566093	69566162	70	"*"	"KOS_4h_peak_513"	44	"."	5.6191	9.11226	4.49349	31	"Promoter (<=1kb)"	16	69566062	69697840	131779	1	"ENST00000567239"	31	"NFAT5"
"174"	"ENSG00000102921"	"16"	48609865	48609948	84	"*"	"KOS_4h_peak_506"	32	"."	5.14121	7.7109	3.24218	16	"Promoter (<=1kb)"	16	48538726	48610180	71455	2	"ENST00000262384"	232	"N4BP1"
"175"	"ENSG00000103187"	"16"	84617833	84618066	234	"*"	"KOS_4h_peak_520"	70	"."	7.3613	11.93345	7.04485	107	"Promoter (<=1kb)"	16	84565659	84618059	52401	2	"ENST00000564057"	0	"COTL1"
"176"	"ENSG00000103241"	"16"	86510514	86510602	89	"*"	"KOS_4h_peak_525"	55	"."	6.53741	10.25696	5.51531	23	"Promoter (<=1kb)"	16	86510527	86515422	4896	1	"ENST00000262426"	0	"FOXF1"
"177"	"ENSG00000103257"	"16"	87869413	87869487	75	"*"	"KOS_4h_peak_533"	91	"."	8.05704	14.23538	9.17286	38	"Promoter (<=1kb)"	16	87830023	87869507	39485	2	"ENST00000261622"	20	"SLC7A5"
"178"	"ENSG00000103257"	"16"	87869129	87869204	76	"*"	"KOS_4h_peak_531"	78	"."	5.99755	12.77962	7.83361	36	"Promoter (<=1kb)"	16	87830023	87869507	39485	2	"ENST00000261622"	303	"SLC7A5"
"179"	"ENSG00000103257"	"16"	87869269	87869352	84	"*"	"KOS_4h_peak_532"	49	"."	6.30968	9.5794	4.92069	44	"Promoter (<=1kb)"	16	87830023	87869507	39485	2	"ENST00000261622"	155	"SLC7A5"
"180"	"ENSG00000103264"	"16"	87383658	87383785	128	"*"	"KOS_4h_peak_529"	18	"."	3.81662	6.04834	1.86824	49	"Promoter (<=1kb)"	16	87326987	87383748	56762	2	"ENST00000636077"	0	"FBXO31"
"181"	"ENSG00000103335"	"16"	88771884	88771935	52	"*"	"KOS_4h_peak_542"	69	"."	6.85495	11.86177	6.98135	21	"Intron (ENST00000301015/ENSG00000103335, intron 1 of 50)"	16	88715338	88785220	69883	2	"ENST00000301015"	13285	"PIEZO1"
"182"	"ENSG00000103343"	"16"	3401390	3401451	62	"*"	"KOS_4h_peak_458"	34	"."	5.25535	7.89264	3.40683	17	"Promoter (<=1kb)"	16	3401244	3405079	3836	1	"ENST00000344823"	146	"ZNF174"
"183"	"ENSG00000103490"	"16"	31202472	31202553	82	"*"	"KOS_4h_peak_493"	60	"."	6.47089	10.85271	6.064	36	"Promoter (<=1kb)"	16	31201486	31202440	955	2	"ENST00000565022"	-32	"PYCARD"
"184"	"ENSG00000103495"	"16"	29807191	29807324	134	"*"	"KOS_4h_peak_485"	55	"."	6.53741	10.25696	5.51531	102	"Promoter (<=1kb)"	16	29807536	29808847	1312	1	"ENST00000567444"	-212	"MAZ"
"185"	"ENSG00000103495"	"16"	29807462	29807619	158	"*"	"KOS_4h_peak_486"	56	"."	6.424	10.41433	5.66213	111	"Promoter (<=1kb)"	16	29807536	29808847	1312	1	"ENST00000567444"	0	"MAZ"
"186"	"ENSG00000104044"	"15"	28096248	28096472	225	"*"	"KOS_4h_peak_416"	95	"."	8.5692	14.66502	9.58473	117	"Promoter (2-3kb)"	15	28018412	28099293	80882	2	"ENST00000431101"	2821	"OCA2"
"187"	"ENSG00000104549"	"8"	124998461	124998538	78	"*"	"KOS_4h_peak_1397"	75	"."	7.47795	12.48696	7.55991	48	"Promoter (<=1kb)"	8	124998497	125022281	23785	1	"ENST00000523430"	0	"SQLE"
"188"	"ENSG00000104723"	"8"	15540530	15540656	127	"*"	"KOS_4h_peak_1381"	48	"."	6.06162	9.49187	4.83832	28	"Promoter (<=1kb)"	8	15540281	15733645	193365	1	"ENST00000509380"	249	"TUSC3"
"189"	"ENSG00000104808"	"19"	48933733	48933810	78	"*"	"KOS_4h_peak_791"	63	"."	6.86078	11.11938	6.30509	36	"Promoter (<=1kb)"	19	48933758	48944968	11211	1	"ENST00000520557"	0	"DHDH"
"190"	"ENSG00000104866"	"19"	45093253	45093315	63	"*"	"KOS_4h_peak_781"	30	"."	4.95432	7.41282	3.00097	38	"Promoter (<=1kb)"	19	45093205	45108918	15714	1	"ENST00000496125"	48	"PPP1R37"
"191"	"ENSG00000104866"	"19"	45093142	45093198	57	"*"	"KOS_4h_peak_780"	50	"."	5.99808	9.72704	5.04225	28	"Promoter (<=1kb)"	19	45093174	45142197	49024	1	"ENST00000544069"	0	"PPP1R37"
"192"	"ENSG00000104904"	"19"	2269615	2269669	55	"*"	"KOS_4h_peak_737"	50	"."	5.99808	9.72704	5.04225	23	"Promoter (<=1kb)"	19	2269549	2273325	3777	1	"ENST00000593012"	66	"OAZ1"
"193"	"ENSG00000105063"	"19"	55266455	55266525	71	"*"	"KOS_4h_peak_802"	146	"."	9.85398	20.08791	14.6743	41	"Intron (ENST00000433386/ENSG00000133265, intron 4 of 7)"	19	55229779	55259017	29239	2	"ENST00000412770"	-7438	"PPP6R1"
"194"	"ENSG00000105063"	"19"	55266322	55266377	56	"*"	"KOS_4h_peak_801"	74	"."	7.63998	12.3921	7.46935	23	"Intron (ENST00000433386/ENSG00000133265, intron 4 of 7)"	19	55229779	55259017	29239	2	"ENST00000412770"	-7305	"PPP6R1"
"195"	"ENSG00000105127"	"19"	15380068	15380119	52	"*"	"KOS_4h_peak_755"	47	"."	6.19667	9.39654	4.74888	42	"Promoter (<=1kb)"	19	15353521	15379815	26295	2	"ENST00000598597"	-253	"AKAP8"
"196"	"ENSG00000105662"	"19"	18683475	18683546	72	"*"	"KOS_4h_peak_761"	88	"."	8.34362	13.91258	8.88396	34	"Promoter (<=1kb)"	19	18683678	18782333	98656	1	"ENST00000338797"	-132	"CRTC1"
"197"	"ENSG00000105664"	"19"	18787501	18787552	52	"*"	"KOS_4h_peak_762"	35	"."	5.74939	8.00908	3.51604	35	"Promoter (<=1kb)"	19	18786118	18787035	918	2	"ENST00000612179"	-466	"COMP"
"198"	"ENSG00000105738"	"19"	37907288	37907349	62	"*"	"KOS_4h_peak_770"	59	"."	6.42651	10.78055	5.99391	42	"Promoter (<=1kb)"	19	37907245	37907974	730	1	"ENST00000599644"	43	"SIPA1L3"
"199"	"ENSG00000105939"	"7"	139109059	139109110	52	"*"	"KOS_4h_peak_1354"	41	"."	5.78238	8.73186	4.1417	42	"Promoter (<=1kb)"	7	139045916	139109354	63439	2	"ENST00000464606"	244	"ZC3HAV1"
"200"	"ENSG00000105963"	"7"	954511	954579	69	"*"	"KOS_4h_peak_1291"	56	"."	6.59493	10.34993	5.60506	35	"Promoter (<=1kb)"	7	897900	954680	56781	2	"ENST00000265846"	101	"ADAP1"
"201"	"ENSG00000105989"	"7"	117323096	117323147	52	"*"	"KOS_4h_peak_1345"	42	"."	6.00284	8.80761	4.21067	30	"Promoter (<=1kb)"	7	117275451	117323099	47649	2	"ENST00000647844"	0	"WNT2"
"202"	"ENSG00000106211"	"7"	76302671	76302830	160	"*"	"KOS_4h_peak_1325"	99	"."	8.25943	15.00136	9.9047	48	"Promoter (<=1kb)"	7	76302673	76303257	585	1	"ENST00000676398"	0	"HSPB1"
"203"	"ENSG00000106366"	"7"	101117586	101117705	120	"*"	"KOS_4h_peak_1338"	77	"."	7.78738	12.63686	7.70095	22	"Distal Intergenic"	7	101127104	101139247	12144	1	"ENST00000223095"	-9399	"SERPINE1"
"204"	"ENSG00000106459"	"7"	129611630	129611862	233	"*"	"KOS_4h_peak_1351"	124	"."	9.32557	17.68557	12.41146	124	"Promoter (<=1kb)"	7	129611720	129757076	145357	1	"ENST00000393232"	0	"NRF1"
"205"	"ENSG00000106617"	"7"	151855019	151855094	76	"*"	"KOS_4h_peak_1374"	147	"."	11.32315	20.17788	14.76216	28	"Intron (ENST00000287878/ENSG00000106617, intron 1 of 15)"	7	151837268	151876788	39521	2	"ENST00000474383"	21694	"PRKAG2"
"206"	"ENSG00000106617"	"7"	151842683	151842777	95	"*"	"KOS_4h_peak_1373"	24	"."	4.71278	6.75286	2.42901	36	"Intron (ENST00000287878/ENSG00000106617, intron 1 of 15)"	7	151556284	151815024	258741	2	"ENST00000651378"	-27659	"PRKAG2"
"207"	"ENSG00000106617"	"7"	151855147	151855317	171	"*"	"KOS_4h_peak_1375"	101	"."	8.14025	15.25614	10.12394	45	"Intron (ENST00000287878/ENSG00000106617, intron 1 of 15)"	7	151837268	151876788	39521	2	"ENST00000474383"	21471	"PRKAG2"
"208"	"ENSG00000106617"	"7"	151855433	151855502	70	"*"	"KOS_4h_peak_1376"	152	"."	11.39744	20.70119	15.26145	29	"Intron (ENST00000287878/ENSG00000106617, intron 1 of 15)"	7	151837268	151876788	39521	2	"ENST00000474383"	21286	"PRKAG2"
"209"	"ENSG00000106617"	"7"	151842291	151842588	298	"*"	"KOS_4h_peak_1372"	72	"."	6.33097	12.18444	7.2774	207	"Intron (ENST00000287878/ENSG00000106617, intron 1 of 15)"	7	151556284	151815024	258741	2	"ENST00000651378"	-27267	"PRKAG2"
"210"	"ENSG00000106617"	"7"	151841630	151842234	605	"*"	"KOS_4h_peak_1371"	219	"."	10.99589	27.83944	21.98892	562	"Intron (ENST00000287878/ENSG00000106617, intron 1 of 15)"	7	151556284	151815024	258741	2	"ENST00000651378"	-26606	"PRKAG2"
"211"	"ENSG00000106780"	"9"	120714881	120714993	113	"*"	"KOS_4h_peak_1437"	79	"."	7.22556	12.87404	7.92116	46	"Promoter (<=1kb)"	9	120600811	120714470	113660	2	"ENST00000373930"	-411	"MEGF9"
"212"	"ENSG00000107099"	"9"	400589	400650	62	"*"	"KOS_4h_peak_1414"	138	"."	10.79758	19.2458	13.88336	39	"Intron (ENST00000432829/ENSG00000107099, intron 26 of 47)"	9	407019	465255	58237	1	"ENST00000683406"	-6369	"DOCK8"
"213"	"ENSG00000107331"	"9"	137028243	137028294	52	"*"	"KOS_4h_peak_1467"	51	"."	6.26425	9.81703	5.11686	22	"Promoter (<=1kb)"	9	137007234	137028288	21055	2	"ENST00000371605"	0	"ABCA2"
"214"	"ENSG00000107731"	"10"	71212575	71212692	118	"*"	"KOS_4h_peak_178"	87	"."	7.80057	13.81614	8.7906	60	"Promoter (<=1kb)"	10	71212570	71302864	90295	1	"ENST00000335350"	5	"UNC5B"
"215"	"ENSG00000107779"	"10"	86756764	86756876	113	"*"	"KOS_4h_peak_189"	46	"."	5.33134	9.31535	4.67549	44	"Promoter (<=1kb)"	10	86756658	86925186	168529	1	"ENST00000713675"	106	"BMPR1A"
"216"	"ENSG00000107959"	"10"	3172646	3172844	199	"*"	"KOS_4h_peak_148"	119	"."	6.68942	17.17349	11.94174	114	"Promoter (<=1kb)"	10	3137728	3172782	35055	2	"ENST00000224949"	0	"PITRM1"
"217"	"ENSG00000108175"	"10"	79242787	79242852	66	"*"	"KOS_4h_peak_186"	62	"."	7.02775	11.05509	6.24648	44	"Promoter (<=1kb)"	10	79243669	79291085	47417	1	"ENST00000472035"	-817	"ZMIZ1"
"218"	"ENSG00000108179"	"10"	79347446	79347572	127	"*"	"KOS_4h_peak_187"	181	"."	11.76134	23.81155	18.19836	84	"Promoter (<=1kb)"	10	79347469	79351609	4141	1	"ENST00000498681"	0	"PPIF"
"219"	"ENSG00000108239"	"10"	94403168	94403219	52	"*"	"KOS_4h_peak_192"	53	"."	6.22582	10.09477	5.37431	28	"Promoter (<=1kb)"	10	94402541	94536332	133792	1	"ENST00000225235"	627	"TBC1D12"
"220"	"ENSG00000108256"	"17"	29294027	29294118	92	"*"	"KOS_4h_peak_577"	119	"."	9.31106	17.18561	11.95334	46	"Promoter (<=1kb)"	17	29264399	29294115	29717	2	"ENST00000579665"	0	"NUFIP2"
"221"	"ENSG00000108312"	"17"	44220481	44220549	69	"*"	"KOS_4h_peak_598"	24	"."	4.97736	6.70685	2.41126	36	"Promoter (<=1kb)"	17	44206594	44220854	14261	2	"ENST00000527034"	305	"UBTF"
"222"	"ENSG00000108312"	"17"	44220607	44220888	282	"*"	"KOS_4h_peak_599"	38	"."	4.99813	8.40895	3.87883	221	"Promoter (<=1kb)"	17	44206594	44220854	14261	2	"ENST00000527034"	0	"UBTF"
"223"	"ENSG00000108344"	"17"	39980863	39980924	62	"*"	"KOS_4h_peak_585"	87	"."	7.53944	13.81622	8.7906	34	"Promoter (<=1kb)"	17	39980836	39997611	16776	1	"ENST00000415039"	27	"PSMD3"
"224"	"ENSG00000108424"	"17"	47650310	47650447	138	"*"	"KOS_4h_peak_606"	69	"."	6.85495	11.86177	6.98135	93	"Promoter (<=1kb)"	17	47650358	47658641	8284	1	"ENST00000577875"	0	"KPNB1"
"225"	"ENSG00000108515"	"17"	4948005	4948167	163	"*"	"KOS_4h_peak_555"	68	"."	7.20364	11.67591	6.8228	49	"Promoter (<=1kb)"	17	4948092	4951914	3823	1	"ENST00000519266"	0	"ENO3"
"226"	"ENSG00000108551"	"17"	17495873	17495989	117	"*"	"KOS_4h_peak_569"	39	"."	5.78388	8.45269	3.91348	82	"Promoter (<=1kb)"	17	17494437	17496395	1959	2	"ENST00000225688"	406	"RASD1"
