"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"annotation_short_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"	"annotation_short_4h"
"53"	"ENSG00000041880"	"3"	51942086	51942663	578	"*"	"KOS_2h_peak_11223"	318	"."	9.4797	35.92261	31.82168	239	"Promoter (<=1kb)"	3	51942345	51948603	6259	1	"ENST00000431474"	0	"PARP3"	"Promoter (<=1kb)"	"3"	51942205	51942274	70	"*"	"KOS_4h_peak_1041"	41	"."	5.56964	8.70312	4.11695	38	"Promoter (<=1kb)"	3	51942345	51948603	6259	1	"ENST00000431474"	-71	"PARP3"	"Promoter (<=1kb)"
"54"	"ENSG00000041880"	"3"	51942818	51943013	196	"*"	"KOS_2h_peak_11224"	45	"."	4.71703	7.61834	4.52407	134	"Promoter (<=1kb)"	3	51942937	51944900	1964	1	"ENST00000470601"	0	"PARP3"	"Promoter (<=1kb)"	"3"	51942371	51942444	74	"*"	"KOS_4h_peak_1042"	32	"."	5.14121	7.7109	3.24218	27	"Promoter (<=1kb)"	3	51942377	51948594	6218	1	"ENST00000471971"	0	"PARP3"	"Promoter (<=1kb)"
"55"	"ENSG00000041880"	"3"	51942818	51943013	196	"*"	"KOS_2h_peak_11224"	45	"."	4.71703	7.61834	4.52407	134	"Promoter (<=1kb)"	3	51942937	51944900	1964	1	"ENST00000470601"	0	"PARP3"	"Promoter (<=1kb)"	"3"	51942205	51942274	70	"*"	"KOS_4h_peak_1041"	41	"."	5.56964	8.70312	4.11695	38	"Promoter (<=1kb)"	3	51942345	51948603	6259	1	"ENST00000431474"	-71	"PARP3"	"Promoter (<=1kb)"
"56"	"ENSG00000048405"	"7"	127391672	127392026	355	"*"	"KOS_2h_peak_14782"	577	"."	18.50747	62.66735	57.7322	165	"Promoter (<=1kb)"	7	127374946	127392118	17173	2	"ENST00000436992"	92	"ZNF800"	"Promoter (<=1kb)"	"7"	127391815	127391909	95	"*"	"KOS_4h_peak_1347"	55	"."	5.66455	10.24766	5.50938	26	"Promoter (<=1kb)"	7	127374946	127392118	17173	2	"ENST00000436992"	209	"ZNF800"	"Promoter (<=1kb)"
"57"	"ENSG00000049449"	"11"	32091405	32092065	661	"*"	"KOS_2h_peak_2510"	169	"."	8.13105	20.66199	16.91042	234	"Promoter (<=1kb)"	11	32091610	32098458	6849	1	"ENST00000532721"	0	"RCN1"	"Promoter (<=1kb)"	"11"	32091607	32091658	52	"*"	"KOS_4h_peak_225"	16	"."	4.28434	5.83183	1.69221	8	"Promoter (<=1kb)"	11	32091610	32098458	6849	1	"ENST00000532721"	0	"RCN1"	"Promoter (<=1kb)"
"58"	"ENSG00000049449"	"11"	32091009	32091265	257	"*"	"KOS_2h_peak_2509"	259	"."	8.9345	29.96191	25.97155	150	"Promoter (<=1kb)"	11	32091074	32105722	14649	1	"ENST00000054950"	0	"RCN1"	"Promoter (<=1kb)"	"11"	32091607	32091658	52	"*"	"KOS_4h_peak_225"	16	"."	4.28434	5.83183	1.69221	8	"Promoter (<=1kb)"	11	32091610	32098458	6849	1	"ENST00000532721"	0	"RCN1"	"Promoter (<=1kb)"
"59"	"ENSG00000049618"	"6"	157021334	157021477	144	"*"	"KOS_2h_peak_14084"	36	"."	4.16473	6.66773	3.64812	47	"Promoter (<=1kb)"	6	157022286	157208694	186409	1	"ENST00000635849"	-809	"ARID1B"	"Promoter (<=1kb)"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"	"Promoter (<=1kb)"
"60"	"ENSG00000049618"	"6"	157148364	157148623	260	"*"	"KOS_2h_peak_14087"	19	"."	3.04585	4.79411	1.97142	256	"Promoter (<=1kb)"	6	157148729	157168275	19547	1	"ENST00000636426"	-106	"ARID1B"	"Promoter (<=1kb)"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"	"Promoter (<=1kb)"
"61"	"ENSG00000049618"	"6"	156777890	156779966	2077	"*"	"KOS_2h_peak_14083"	153	"."	6.38057	19.0916	15.3938	1574	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	0	"ARID1B"	"Promoter (<=1kb)"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"	"Promoter (<=1kb)"
"62"	"ENSG00000049618"	"6"	157148697	157148949	253	"*"	"KOS_2h_peak_14088"	53	"."	4.85442	8.47985	5.3174	36	"Promoter (<=1kb)"	6	157148729	157168275	19547	1	"ENST00000636426"	0	"ARID1B"	"Promoter (<=1kb)"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"	"Promoter (<=1kb)"
"63"	"ENSG00000049618"	"6"	157021690	157021835	146	"*"	"KOS_2h_peak_14085"	49	"."	4.46971	8.08519	4.95074	105	"Promoter (<=1kb)"	6	157022286	157208694	186409	1	"ENST00000635849"	-451	"ARID1B"	"Promoter (<=1kb)"	"6"	156778119	156778175	57	"*"	"KOS_4h_peak_1275"	16	"."	4.28434	5.83183	1.69221	12	"Promoter (<=1kb)"	6	156777941	157051912	273972	1	"ENST00000674298"	178	"ARID1B"	"Promoter (<=1kb)"
"64"	"ENSG00000050438"	"12"	51424745	51425081	337	"*"	"KOS_2h_peak_3453"	384	"."	13.48935	42.59954	38.40765	173	"Promoter (<=1kb)"	12	51424831	51515763	90933	1	"ENST00000453097"	0	"SLC4A8"	"Promoter (<=1kb)"	"12"	51424925	51425030	106	"*"	"KOS_4h_peak_300"	40	"."	5.68732	8.58022	4.0249	32	"Promoter (<=1kb)"	12	51424934	51440852	15919	1	"ENST00000546497"	0	"SLC4A8"	"Promoter (<=1kb)"
"65"	"ENSG00000050438"	"12"	51425162	51425278	117	"*"	"KOS_2h_peak_3454"	49	"."	4.84001	8.13693	4.99654	42	"Promoter (<=1kb)"	12	51425117	51480610	55494	1	"ENST00000514353"	45	"SLC4A8"	"Promoter (<=1kb)"	"12"	51424925	51425030	106	"*"	"KOS_4h_peak_300"	40	"."	5.68732	8.58022	4.0249	32	"Promoter (<=1kb)"	12	51424934	51440852	15919	1	"ENST00000546497"	0	"SLC4A8"	"Promoter (<=1kb)"
"66"	"ENSG00000051596"	"5"	175968044	175968314	271	"*"	"KOS_2h_peak_13071"	219	"."	5.84476	25.82155	21.92094	144	"Promoter (<=1kb)"	5	175960219	175968280	8062	2	"ENST00000513482"	0	"THOC3"	"Promoter (<=1kb)"	"5"	175968195	175968285	91	"*"	"KOS_4h_peak_1189"	31	"."	4.36186	7.58665	3.15225	40	"Promoter (<=1kb)"	5	175960219	175968280	8062	2	"ENST00000513482"	0	"THOC3"	"Promoter (<=1kb)"
"67"	"ENSG00000053371"	"1"	19311645	19312177	533	"*"	"KOS_2h_peak_256"	219	"."	9.10941	25.89257	21.99084	274	"Promoter (<=1kb)"	1	19303965	19312144	8180	2	"ENST00000235835"	0	"AKR7A2"	"Promoter (<=1kb)"	"1"	19311968	19312033	66	"*"	"KOS_4h_peak_25"	17	"."	3.9985	5.86251	1.70983	5	"Promoter (<=1kb)"	1	19304166	19311907	7742	2	"ENST00000489286"	-61	"AKR7A2"	"Promoter (<=1kb)"
"68"	"ENSG00000053371"	"1"	19311295	19311429	135	"*"	"KOS_2h_peak_255"	35	"."	4.28538	6.60271	3.59025	89	"Promoter (<=1kb)"	1	19304166	19311907	7742	2	"ENST00000489286"	478	"AKR7A2"	"Promoter (<=1kb)"	"1"	19311968	19312033	66	"*"	"KOS_4h_peak_25"	17	"."	3.9985	5.86251	1.70983	5	"Promoter (<=1kb)"	1	19304166	19311907	7742	2	"ENST00000489286"	-61	"AKR7A2"	"Promoter (<=1kb)"
"69"	"ENSG00000054148"	"9"	136846792	136847079	288	"*"	"KOS_2h_peak_16296"	132	"."	7.97865	16.87486	13.26321	113	"Promoter (1-2kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-1645	"PHPT1"	"Promoter (1-2kb)"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"	"Promoter (<=1kb)"
"70"	"ENSG00000054148"	"9"	136848544	136848668	125	"*"	"KOS_2h_peak_16300"	46	"."	4.62577	7.76398	4.65284	31	"Promoter (<=1kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-56	"PHPT1"	"Promoter (<=1kb)"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"	"Promoter (<=1kb)"
"71"	"ENSG00000054148"	"9"	136846357	136846474	118	"*"	"KOS_2h_peak_16295"	71	"."	5.75325	10.40152	7.11294	37	"Promoter (2-3kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-2250	"PHPT1"	"Promoter (2-3kb)"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"	"Promoter (<=1kb)"
"72"	"ENSG00000054148"	"9"	136845807	136846082	276	"*"	"KOS_2h_peak_16294"	64	"."	4.99556	9.73158	6.47926	177	"Promoter (2-3kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-2642	"PHPT1"	"Promoter (2-3kb)"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"	"Promoter (<=1kb)"
"73"	"ENSG00000054148"	"9"	136849161	136849707	547	"*"	"KOS_2h_peak_16301"	259	"."	10.79609	29.91555	25.92679	431	"Promoter (<=1kb)"	9	136849409	136851024	1616	1	"ENST00000247665"	0	"PHPT1"	"Promoter (<=1kb)"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"	"Promoter (<=1kb)"
"74"	"ENSG00000054148"	"9"	136847153	136847408	256	"*"	"KOS_2h_peak_16297"	89	"."	6.16769	12.29591	8.90089	115	"Promoter (1-2kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-1316	"PHPT1"	"Promoter (1-2kb)"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"	"Promoter (<=1kb)"
"75"	"ENSG00000054148"	"9"	136849823	136849992	170	"*"	"KOS_2h_peak_16302"	42	"."	4.20679	7.29784	4.22382	73	"Promoter (<=1kb)"	9	136849779	136851022	1244	1	"ENST00000463215"	44	"PHPT1"	"Promoter (<=1kb)"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"	"Promoter (<=1kb)"
"76"	"ENSG00000054148"	"9"	136847857	136848062	206	"*"	"KOS_2h_peak_16299"	32	"."	3.66632	6.25743	3.27509	66	"Promoter (<=1kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-662	"PHPT1"	"Promoter (<=1kb)"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"	"Promoter (<=1kb)"
"77"	"ENSG00000054148"	"9"	136847615	136847781	167	"*"	"KOS_2h_peak_16298"	53	"."	5.05396	8.50438	5.33907	74	"Promoter (<=1kb)"	9	136848724	136851022	2299	1	"ENST00000371661"	-943	"PHPT1"	"Promoter (<=1kb)"	"9"	136849450	136849574	125	"*"	"KOS_4h_peak_1465"	51	"."	6.26425	9.81703	5.11686	46	"Promoter (<=1kb)"	9	136849426	136851027	1602	1	"ENST00000497413"	24	"PHPT1"	"Promoter (<=1kb)"
"78"	"ENSG00000054267"	"1"	235327525	235328257	733	"*"	"KOS_2h_peak_1602"	143	"."	6.87434	18.02907	14.37268	622	"Promoter (<=1kb)"	1	235166895	235328219	161325	2	"ENST00000349213"	0	"ARID4B"	"Promoter (<=1kb)"	"1"	235327971	235328068	98	"*"	"KOS_4h_peak_141"	21	"."	4.82017	6.45445	2.19358	12	"Promoter (<=1kb)"	1	235167884	235328134	160251	2	"ENST00000421364"	66	"ARID4B"	"Promoter (<=1kb)"
"79"	"ENSG00000055130"	"7"	148698382	148699064	683	"*"	"KOS_2h_peak_14887"	216	"."	9.20234	25.52774	21.63498	296	"Promoter (<=1kb)"	7	148698517	148801004	102488	1	"ENST00000665936"	0	"CUL1"	"Promoter (<=1kb)"	"7"	148698603	148698693	91	"*"	"KOS_4h_peak_1367"	43	"."	6.11866	8.9972	4.38652	50	"Promoter (<=1kb)"	7	148698645	148801025	102381	1	"ENST00000602748"	0	"CUL1"	"Promoter (<=1kb)"
"80"	"ENSG00000055130"	"7"	148701571	148701757	187	"*"	"KOS_2h_peak_14888"	24	"."	3.70062	5.3641	2.47378	48	"Promoter (1-2kb)"	7	148700007	148760484	60478	1	"ENST00000662975"	1564	"CUL1"	"Promoter (1-2kb)"	"7"	148698603	148698693	91	"*"	"KOS_4h_peak_1367"	43	"."	6.11866	8.9972	4.38652	50	"Promoter (<=1kb)"	7	148698645	148801025	102381	1	"ENST00000602748"	0	"CUL1"	"Promoter (<=1kb)"
"81"	"ENSG00000055208"	"6"	149317363	149317960	598	"*"	"KOS_2h_peak_14053"	225	"."	9.65794	26.45749	22.5422	149	"Promoter (<=1kb)"	6	149317534	149411395	93862	1	"ENST00000636456"	0	"TAB2"	"Promoter (<=1kb)"	"6"	149316848	149316976	129	"*"	"KOS_4h_peak_1273"	116	"."	8.54765	16.87987	11.65723	45	"Promoter (<=1kb)"	6	149317534	149411395	93862	1	"ENST00000636456"	-558	"TAB2"	"Promoter (<=1kb)"
"82"	"ENSG00000055208"	"6"	149316715	149317221	507	"*"	"KOS_2h_peak_14052"	401	"."	12.37382	44.34633	40.13377	159	"Promoter (<=1kb)"	6	149317534	149411395	93862	1	"ENST00000636456"	-313	"TAB2"	"Promoter (<=1kb)"	"6"	149316848	149316976	129	"*"	"KOS_4h_peak_1273"	116	"."	8.54765	16.87987	11.65723	45	"Promoter (<=1kb)"	6	149317534	149411395	93862	1	"ENST00000636456"	-558	"TAB2"	"Promoter (<=1kb)"
"83"	"ENSG00000055208"	"6"	149316487	149316640	154	"*"	"KOS_2h_peak_14051"	46	"."	4.62577	7.76398	4.65284	106	"Promoter (<=1kb)"	6	149317534	149411395	93862	1	"ENST00000636456"	-894	"TAB2"	"Promoter (<=1kb)"	"6"	149316848	149316976	129	"*"	"KOS_4h_peak_1273"	116	"."	8.54765	16.87987	11.65723	45	"Promoter (<=1kb)"	6	149317534	149411395	93862	1	"ENST00000636456"	-558	"TAB2"	"Promoter (<=1kb)"
"84"	"ENSG00000056097"	"5"	32391141	32391257	117	"*"	"KOS_2h_peak_12472"	65	"."	5.82665	9.79892	6.54457	58	"Promoter (<=1kb)"	5	32355648	32390317	34670	2	"ENST00000507465"	-824	"ZFR"	"Promoter (<=1kb)"	"5"	32444858	32444910	53	"*"	"KOS_4h_peak_1149"	51	"."	6.0395	9.79399	5.10335	40	"Promoter (<=1kb)"	5	32354350	32444740	90391	2	"ENST00000265069"	-118	"ZFR"	"Promoter (<=1kb)"
"85"	"ENSG00000056097"	"5"	32444722	32444971	250	"*"	"KOS_2h_peak_12474"	226	"."	7.11393	26.60441	22.6871	154	"Promoter (<=1kb)"	5	32354350	32444740	90391	2	"ENST00000265069"	0	"ZFR"	"Promoter (<=1kb)"	"5"	32444858	32444910	53	"*"	"KOS_4h_peak_1149"	51	"."	6.0395	9.79399	5.10335	40	"Promoter (<=1kb)"	5	32354350	32444740	90391	2	"ENST00000265069"	-118	"ZFR"	"Promoter (<=1kb)"
"86"	"ENSG00000056097"	"5"	32444183	32444441	259	"*"	"KOS_2h_peak_12473"	97	"."	6.01975	13.22512	9.78206	146	"Promoter (<=1kb)"	5	32419820	32444496	24677	2	"ENST00000505204"	55	"ZFR"	"Promoter (<=1kb)"	"5"	32444858	32444910	53	"*"	"KOS_4h_peak_1149"	51	"."	6.0395	9.79399	5.10335	40	"Promoter (<=1kb)"	5	32354350	32444740	90391	2	"ENST00000265069"	-118	"ZFR"	"Promoter (<=1kb)"
"87"	"ENSG00000058804"	"1"	53838160	53838335	176	"*"	"KOS_2h_peak_641"	163	"."	7.59217	20.05131	16.32132	73	"Promoter (<=1kb)"	1	53765478	53838296	72819	2	"ENST00000371429"	0	"NDC1"	"Promoter (<=1kb)"	"1"	53838191	53838295	105	"*"	"KOS_4h_peak_67"	36	"."	5.58033	8.1261	3.62244	12	"Promoter (<=1kb)"	1	53765478	53838296	72819	2	"ENST00000371429"	1	"NDC1"	"Promoter (<=1kb)"
"88"	"ENSG00000059378"	"7"	140062533	140062991	459	"*"	"KOS_2h_peak_14862"	227	"."	7.83898	26.65509	22.73407	215	"Promoter (<=1kb)"	7	140023749	140062933	39185	2	"ENST00000473341"	0	"PARP12"	"Promoter (<=1kb)"	"7"	140062600	140062651	52	"*"	"KOS_4h_peak_1357"	54	"."	6.48089	10.16573	5.43914	19	"Promoter (<=1kb)"	7	140057407	140062551	5145	2	"ENST00000467638"	-49	"PARP12"	"Promoter (<=1kb)"
"89"	"ENSG00000059378"	"7"	140062533	140062991	459	"*"	"KOS_2h_peak_14862"	227	"."	7.83898	26.65509	22.73407	215	"Promoter (<=1kb)"	7	140023749	140062933	39185	2	"ENST00000473341"	0	"PARP12"	"Promoter (<=1kb)"	"7"	140062709	140062785	77	"*"	"KOS_4h_peak_1358"	66	"."	7.10223	11.51087	6.66428	42	"Promoter (<=1kb)"	7	140023749	140062933	39185	2	"ENST00000473341"	148	"PARP12"	"Promoter (<=1kb)"
"90"	"ENSG00000061676"	"2"	183038349	183038708	360	"*"	"KOS_2h_peak_9519"	219	"."	8.12227	25.82016	21.9196	240	"Promoter (<=1kb)"	2	182909115	183038457	129343	2	"ENST00000361354"	0	"NCKAP1"	"Promoter (<=1kb)"	"2"	183038569	183038668	100	"*"	"KOS_4h_peak_888"	42	"."	5.88067	8.88893	4.28573	65	"Promoter (<=1kb)"	2	182909115	183038457	129343	2	"ENST00000361354"	-112	"NCKAP1"	"Promoter (<=1kb)"
"91"	"ENSG00000061676"	"2"	183038105	183038292	188	"*"	"KOS_2h_peak_9518"	81	"."	5.52141	11.46571	8.11024	100	"Promoter (<=1kb)"	2	182923308	183038099	114792	2	"ENST00000703824"	-6	"NCKAP1"	"Promoter (<=1kb)"	"2"	183038569	183038668	100	"*"	"KOS_4h_peak_888"	42	"."	5.88067	8.88893	4.28573	65	"Promoter (<=1kb)"	2	182909115	183038457	129343	2	"ENST00000361354"	-112	"NCKAP1"	"Promoter (<=1kb)"
"92"	"ENSG00000063438"	"5"	426210	426370	161	"*"	"KOS_2h_peak_12401"	40	"."	4.78321	7.13903	4.0802	43	"Promoter (1-2kb)"	5	427918	434409	6492	1	"ENST00000511487"	-1548	"AHRR"	"Promoter (1-2kb)"	"5"	321572	321652	81	"*"	"KOS_4h_peak_1137"	66	"."	6.88286	11.52106	6.67292	45	"Promoter (<=1kb)"	5	321714	438285	116572	1	"ENST00000684583"	-62	"AHRR"	"Promoter (<=1kb)"
"93"	"ENSG00000063438"	"5"	344219	344393	175	"*"	"KOS_2h_peak_12397"	135	"."	6.29476	17.15483	13.52644	95	"Promoter (<=1kb)"	5	343528	353911	10384	1	"ENST00000504625"	691	"AHRR"	"Promoter (<=1kb)"	"5"	321572	321652	81	"*"	"KOS_4h_peak_1137"	66	"."	6.88286	11.52106	6.67292	45	"Promoter (<=1kb)"	5	321714	438285	116572	1	"ENST00000684583"	-62	"AHRR"	"Promoter (<=1kb)"
"94"	"ENSG00000063438"	"5"	321447	321755	309	"*"	"KOS_2h_peak_12396"	232	"."	10.02072	27.18189	23.25157	200	"Promoter (<=1kb)"	5	321714	438285	116572	1	"ENST00000684583"	0	"AHRR"	"Promoter (<=1kb)"	"5"	321572	321652	81	"*"	"KOS_4h_peak_1137"	66	"."	6.88286	11.52106	6.67292	45	"Promoter (<=1kb)"	5	321714	438285	116572	1	"ENST00000684583"	-62	"AHRR"	"Promoter (<=1kb)"
"95"	"ENSG00000063438"	"5"	426554	426941	388	"*"	"KOS_2h_peak_12402"	82	"."	6.6926	11.59598	8.23403	277	"Promoter (<=1kb)"	5	427918	434409	6492	1	"ENST00000511487"	-977	"AHRR"	"Promoter (<=1kb)"	"5"	321572	321652	81	"*"	"KOS_4h_peak_1137"	66	"."	6.88286	11.52106	6.67292	45	"Promoter (<=1kb)"	5	321714	438285	116572	1	"ENST00000684583"	-62	"AHRR"	"Promoter (<=1kb)"
"96"	"ENSG00000063978"	"4"	2462500	2462842	343	"*"	"KOS_2h_peak_11802"	72	"."	5.85728	10.58103	7.28074	235	"Promoter (<=1kb)"	4	2462220	2497012	34793	1	"ENST00000503659"	280	"RNF4"	"Promoter (<=1kb)"	"4"	2468812	2468957	146	"*"	"KOS_4h_peak_1097"	70	"."	6.90229	11.93914	7.04965	102	"Promoter (<=1kb)"	4	2468729	2500738	32010	1	"ENST00000504224"	83	"RNF4"	"Promoter (<=1kb)"
"97"	"ENSG00000063978"	"4"	2469479	2469620	142	"*"	"KOS_2h_peak_11805"	104	"."	6.17545	13.94483	10.46153	53	"Promoter (<=1kb)"	4	2469453	2514474	45022	1	"ENST00000506706"	26	"RNF4"	"Promoter (<=1kb)"	"4"	2468812	2468957	146	"*"	"KOS_4h_peak_1097"	70	"."	6.90229	11.93914	7.04965	102	"Promoter (<=1kb)"	4	2468729	2500738	32010	1	"ENST00000504224"	83	"RNF4"	"Promoter (<=1kb)"
"98"	"ENSG00000063978"	"4"	2469205	2469413	209	"*"	"KOS_2h_peak_11804"	14	"."	2.8428	4.20293	1.45726	1	"Promoter (<=1kb)"	4	2469194	2497079	27886	1	"ENST00000509206"	11	"RNF4"	"Promoter (<=1kb)"	"4"	2468812	2468957	146	"*"	"KOS_4h_peak_1097"	70	"."	6.90229	11.93914	7.04965	102	"Promoter (<=1kb)"	4	2468729	2500738	32010	1	"ENST00000504224"	83	"RNF4"	"Promoter (<=1kb)"
"99"	"ENSG00000063978"	"4"	2468395	2469073	679	"*"	"KOS_2h_peak_11803"	511	"."	17.37884	55.57909	51.11004	524	"Promoter (<=1kb)"	4	2468729	2500738	32010	1	"ENST00000504224"	0	"RNF4"	"Promoter (<=1kb)"	"4"	2468812	2468957	146	"*"	"KOS_4h_peak_1097"	70	"."	6.90229	11.93914	7.04965	102	"Promoter (<=1kb)"	4	2468729	2500738	32010	1	"ENST00000504224"	83	"RNF4"	"Promoter (<=1kb)"
"100"	"ENSG00000064687"	"19"	1065023	1065346	324	"*"	"KOS_2h_peak_7710"	81	"."	6.20182	11.55966	8.19909	52	"Promoter (<=1kb)"	19	1064659	1065328	670	1	"ENST00000524383"	364	"ABCA7"	"Promoter (<=1kb)"	"19"	1062814	1062881	68	"*"	"KOS_4h_peak_729"	32	"."	5.45713	7.68369	3.23693	41	"Promoter (<=1kb)"	19	1062179	1065458	3280	1	"ENST00000612569"	635	"ABCA7"	"Promoter (<=1kb)"
"101"	"ENSG00000064687"	"19"	1065023	1065346	324	"*"	"KOS_2h_peak_7710"	81	"."	6.20182	11.55966	8.19909	52	"Promoter (<=1kb)"	19	1064659	1065328	670	1	"ENST00000524383"	364	"ABCA7"	"Promoter (<=1kb)"	"19"	1063113	1063188	76	"*"	"KOS_4h_peak_730"	32	"."	5.14121	7.7109	3.24218	50	"Promoter (<=1kb)"	19	1064052	1065572	1521	1	"ENST00000531478"	-864	"ABCA7"	"Promoter (<=1kb)"
"102"	"ENSG00000064687"	"19"	1062779	1063531	753	"*"	"KOS_2h_peak_7709"	452	"."	17.52406	49.51353	45.22425	389	"Promoter (<=1kb)"	19	1064052	1065572	1521	1	"ENST00000531478"	-521	"ABCA7"	"Promoter (<=1kb)"	"19"	1062814	1062881	68	"*"	"KOS_4h_peak_729"	32	"."	5.45713	7.68369	3.23693	41	"Promoter (<=1kb)"	19	1062179	1065458	3280	1	"ENST00000612569"	635	"ABCA7"	"Promoter (<=1kb)"
"103"	"ENSG00000064687"	"19"	1062779	1063531	753	"*"	"KOS_2h_peak_7709"	452	"."	17.52406	49.51353	45.22425	389	"Promoter (<=1kb)"	19	1064052	1065572	1521	1	"ENST00000531478"	-521	"ABCA7"	"Promoter (<=1kb)"	"19"	1063113	1063188	76	"*"	"KOS_4h_peak_730"	32	"."	5.14121	7.7109	3.24218	50	"Promoter (<=1kb)"	19	1064052	1065572	1521	1	"ENST00000531478"	-864	"ABCA7"	"Promoter (<=1kb)"
"104"	"ENSG00000064687"	"19"	1039748	1039924	177	"*"	"KOS_2h_peak_7708"	54	"."	4.93416	8.62136	5.44621	135	"Promoter (<=1kb)"	19	1039997	1065567	25571	1	"ENST00000433129"	-73	"ABCA7"	"Promoter (<=1kb)"	"19"	1062814	1062881	68	"*"	"KOS_4h_peak_729"	32	"."	5.45713	7.68369	3.23693	41	"Promoter (<=1kb)"	19	1062179	1065458	3280	1	"ENST00000612569"	635	"ABCA7"	"Promoter (<=1kb)"
"105"	"ENSG00000064687"	"19"	1039748	1039924	177	"*"	"KOS_2h_peak_7708"	54	"."	4.93416	8.62136	5.44621	135	"Promoter (<=1kb)"	19	1039997	1065567	25571	1	"ENST00000433129"	-73	"ABCA7"	"Promoter (<=1kb)"	"19"	1063113	1063188	76	"*"	"KOS_4h_peak_730"	32	"."	5.14121	7.7109	3.24218	50	"Promoter (<=1kb)"	19	1064052	1065572	1521	1	"ENST00000531478"	-864	"ABCA7"	"Promoter (<=1kb)"
"106"	"ENSG00000064726"	"15"	83066616	83066941	326	"*"	"KOS_2h_peak_5282"	74	"."	4.55755	10.76203	7.44997	121	"Promoter (<=1kb)"	15	83017961	83067151	49191	2	"ENST00000379403"	210	"BTBD1"	"Promoter (<=1kb)"	"15"	83067189	83067314	126	"*"	"KOS_4h_peak_443"	27	"."	4.96835	7.15602	2.78589	35	"Promoter (<=1kb)"	15	83016423	83067252	50830	2	"ENST00000261721"	0	"BTBD1"	"Promoter (<=1kb)"
